Barrido en frecuencia desde 10000 hasta 2000000 con incrementos 10000
N: 1 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
600000,121050129.875,-1379457.3125,7389.01880531336,-0.652900257417696 
610000,121379907.84375,-996422.125,7408.91736495979,-0.470337315290518 
620000,121368198.53125,31545.625,7407.95328414977,0.0148921311824171 
630000,121485117.40625,-83038.71875,7415.09114572425,-0.0391633763967555 
640000,121443377.71875,987835.71875,7412.78696507632,0.466040803387021 
650000,121132963.96875,1552725.84375,7394.20241455111,0.734397661465316 
660000,121462120.28125,1952863.15625,7414.64389752157,0.921119907727913 
670000,121503825.84375,2803527.3125,7418.20522080921,1.3217837773543 
680000,121258847.5625,3041097.53125,7403.60582283993,1.43664185809666 
690000,121652132.28125,3618167.125,7428.56691143124,1.70358388394278 
700000,121747333.28125,4287915.125,7435.70174919179,2.01711138551062 
710000,121726531,4282533.40625,7434.42127015851,2.01492581218991 
720000,121821431.21875,4802604.5625,7441.3929721226,2.25762040781207 
730000,121886951.96875,5021466.9375,7445.92697901557,2.35912254549457 
740000,121881298.71875,5053547.8125,7445.6630765185,2.37428718330377 
750000,122012921.21875,5035019.21875,7453.64331685544,2.36304287101686 
760000,122069843.5625,4752141.75,7456.42312427866,2.22938143770936 
770000,122092603.5,4729884.4375,7457.75855837158,2.21853705065112 
780000,122187096.9375,4190392.09375,7462.32064722274,1.96418219895752 
790000,122159971.15625,3080576.03125,7458.65091609162,1.44455342623036 
800000,122140607.46875,3140685.03125,7457.56279721363,1.4729610108613 
810000,122057588.53125,1758684.125,7450.80465095307,0.825497264762271 
820000,122063410.75,1722047.25,7451.12810463259,0.808264277392952 
830000,121781779.96875,27570.84375,7433.19700245412,0.012971504915645 
840000,121432792.375,-1954815.34375,7412.85595788564,-0.922263198718192 
850000,121442188.75,-1909300.09375,7413.38521809441,-0.900723433415223 
860000,120893123.84375,-4064347,7383.12478292055,-1.92552104787022 
870000,120295386.375,-6423675,7352.93275395461,-3.05664454145835 
880000,120274111.53125,-6427018.375,7351.64693507553,-3.05877236769579 
890000,119725186.875,-8518037.40625,7326.14026297069,-4.06954146875273 
900000,119148307.21875,-10658633.59375,7301.49853085339,-5.11189355215231 
910000,119119091.84375,-10633233.875,7299.5844000677,-5.10102031234978 
920000,118607479.03125,-12715458.625,7280.93019708155,-6.11909235025717 
930000,118223277.78125,-14459514.09375,7269.76800299501,-6.97303289488479 
940000,118212054.0625,-14539868.1875,7269.68512002688,-7.01205770509387 
950000,117918069.15625,-16383269.65625,7266.50326406307,-7.90990849670149 
960000,117897489.53125,-16348790.40625,7264.9697337268,-7.89483230304627 
970000,117792293.96875,-17610830.3125,7269.60014384549,-8.50316587149724 
980000,117721564.9375,-18896690.0625,7277.35644637076,-9.11933628928461 
990000,117678905.34375,-18871216.84375,7274.53920603523,-9.11049544166617 
1000000,117729031.5,-19808050.1875,7286.8292200652,-9.55063251280392 
1010000,117768309.875,-20679223,7298.20150538735,-9.95917695732831 
1020000,117723472.84375,-20644215.0625,7295.13665947586,-9.94636496816234 
1030000,117851259.1875,-21228049.84375,7309.05225186984,-10.2109539971499 
1040000,117841951.71875,-21247678.71875,7308.70565003416,-10.220987011705 
1050000,117946664.875,-21998299.125,7323.25727678492,-10.5648803716471 
1060000,118010238.25,-21996020.75,7327.04637806602,-10.5582479475361 
1070000,117952332.90625,-22006993.84375,7323.69468928362,-10.5684655904594 
1080000,118269863.875,-22215478.46875,7345.08646632549,-10.6383173654027 
1090000,118254627.375,-22160016.75,7343.5481976919,-10.6136987237986 
1100000,118263148.75,-22194445.84375,7344.44674087352,-10.6290648027518 
1110000,118555022.46875,-22104642.65625,7360.9502502299,-10.5615542849913 
1120000,118548256.4375,-22098792.28125,7360.47882189869,-10.5594109370958 
1130000,118561789.0625,-22107899.15625,7361.39269924587,-10.5624859266798 
1140000,118549383.1875,-22086249.5,7360.40617524262,-10.5534542767158 
1150000,118734533.40625,-21869570.59375,7369.10916721468,-10.4362710798476 
1160000,118765418.15625,-21888022,7371.16713992577,-10.4422260610218 
1170000,118739898.5,-21861801.625,7369.345341505,-10.4321840703892 
1180000,118829201.09375,-21605606.71875,7371.89268612728,-10.3049852906388 
1190000,118822429,-21601380.3125,7371.43986023586,-10.3035872739168 
1200000,118840717.15625,-21617710.46875,7372.71643669011,-10.3096567790918 
1210000,118870242.6875,-21333424.84375,7371.40456998599,-10.1744556323554 
1220000,118880663.75,-21326666,7371.95778279331,-10.1704264728388 
1230000,118853881.21875,-21269145.75,7369.72948711729,-10.1458043713642 
1240000,118896587.59375,-21135757.3125,7370.86608726453,-10.07993754751 
1250000,118948041.4375,-21129577,7373.89223437351,-10.0727806971271 
1260000,118951504.875,-21121782.96875,7374.0171874555,-10.0688540333517 
1270000,118893260.5,-20972098.375,7368.92432286117,-10.003743058901 
1280000,118900332.03125,-20996219.40625,7369.60526678692,-10.0144324682699 
1290000,118876175.625,-20985478.78125,7368.03930440548,-10.0114060365699 
1300000,118846135.6875,-20928156.96875,7365.62610104032,-9.98708384068514 
1310000,118829803.5625,-20942376.84375,7364.79493742352,-9.99507878215261 
1320000,118849231.0625,-20944861.8125,7365.9890623633,-9.99463978297027 
1330000,118733068.90625,-21011998.3125,7359.71955551043,-10.0356371720245 
1340000,118687962.40625,-21000450.9375,7356.88569505195,-10.0339684682728 
1350000,118708346.4375,-20995797.53125,7358.0613749785,-10.0301026179984 
