----- Barrido de N desde 1 a 1024-----
frecuencia: 200 | Fuente: Highspeed_ADC 
 
Formato: N,X,Y,R,phi 
377,-34107.3430175781,-45926.9899902344,3.49172255497065,-126.59915582898 
378,-34787.7724609375,-46520.9938964844,3.54561095036557,-126.788644870812 
379,-33515.625,-46147.0520019531,3.48116948492075,-125.990108359626 
380,-35442.4191894531,-48679.3752441406,3.67534431269039,-126.057567527288 
381,-34847.3645019531,-44360.7465820313,3.44316670354604,-128.151230475589 
382,-37543.3549804688,-48915.8110351563,3.76369328365465,-127.506585175909 
383,-36495.7844238281,-44553.9052734375,3.51532575513328,-129.322198784965 
384,-35359.8178710938,-45762.6701660156,3.52989207611888,-127.69248015847 
385,-36715.6147460938,-47852.9851074219,3.68147073174303,-127.497533967899 
386,-35762.6198730469,-45519.525390625,3.53329599534975,-128.155108501733 
387,-36215.3745117188,-49051.4050292969,3.72155357547105,-126.438997917777 
388,-36594.9809570313,-45946.8388671875,3.58527138734391,-128.536042831358 
389,-34551.8701171875,-49267.39453125,3.6729418024098,-125.042483128073 
390,-40751.6665039063,-45702.9069824219,3.73746669373213,-131.72225964083 
391,-37300.0014648438,-47672.3977050781,3.69460439252701,-128.040459334569 
392,-37476.9418945313,-46421.765625,3.64156364354893,-128.914423805992 
393,-38887.9523925781,-47666.9123535156,3.75484707971569,-129.208493199414 
394,-35902.7404785156,-47453.0439453125,3.63198377355304,-127.110970720372 
395,-35765.4685058594,-47772.2182617188,3.6425109083972,-126.820974793919 
396,-34481.6853027344,-46483.2062988281,3.53260155910078,-126.568376125689 
397,-35524.3837890625,-50567.7883300781,3.7720102693184,-125.088429987166 
398,-37074.484375,-48449.6430664063,3.7237010508285,-127.423826382116 
399,-36817.3015136719,-46939.005859375,3.64119658602822,-128.109386814397 
400,-36829.5141601563,-48305.2302246094,3.70762004068784,-127.323102358415 
401,-36816.5637207031,-46085.7770996094,3.6003347836244,-128.620322693531 
402,-38247.0402832031,-48867.1171875,3.78765624756365,-128.049376140772 
403,-38082.6516113281,-51741.3532714844,3.92134036810794,-126.353797760021 
404,-39718.9609375,-45900.9750976563,3.70494975173587,-130.870240791161 
405,-37102.2895507813,-50228.7512207031,3.81151984712664,-126.452035678914 
406,-35431.9553222656,-50141.8676757813,3.74750911045509,-125.246331928274 
407,-36884.3037109375,-49887.2841796875,3.78685047525556,-126.477473191293 
408,-38920.0915527344,-48283.08203125,3.78529405031519,-128.871639388577 
409,-38727.1379394531,-51104.193359375,3.91372001939936,-127.155119739272 
410,-38131.4514160156,-49798.9890136719,3.82831408263893,-127.441545728057 
411,-39541.212890625,-48477.6657714844,3.81839687452069,-129.202692402262 
412,-40063.2436523438,-49572.3291015625,3.89035197429422,-128.944365486899 
413,-37674.6765136719,-49061.078125,3.77560743044789,-127.521154138351 
414,-39792.341796875,-52089.5229492188,4.00095162187215,-127.377011938444 
415,-40371.8305664063,-49897.2038574219,3.91761419386711,-128.976323742656 
416,-40004.7578125,-51272.9790039063,3.96942417701759,-127.962451974987 
417,-38034.3586425781,-53220.1550292969,3.99267833025335,-125.551905733143 
418,-38130.3210449219,-53034.6274414063,3.98688700669388,-125.715012576758 
419,-42294.5180664063,-49668.6901855469,3.98184341002699,-130.415483275357 
420,-40646.6225585938,-50276.1977539063,3.94614782796676,-128.954379173432 
421,-45800.8842773438,-51962.3630371094,4.22780311579517,-131.393732497031 
422,-38211.8034667969,-51204.7766113281,3.89972152341038,-126.732311790911 
423,-39983.2390136719,-51658.4267578125,3.98719506481394,-127.739605233266 
424,-40674.2712402344,-52249.1689453125,4.04154121585418,-127.899592352777 
425,-37756.4125976563,-52781.1220703125,3.96101263550374,-125.57763117579 
426,-38401.8427734375,-52887.0434570313,3.98929144534883,-125.983799065365 
427,-41917.9643554688,-53971.6921386719,4.17113754940418,-127.835262954627 
428,-43530.9462890625,-54319.8598632813,4.24880370722765,-128.708050409153 
429,-38860.83203125,-53003.7307128906,4.01155782408307,-126.247812671133 
430,-43752.8254394531,-53139.4912109375,4.20142025789095,-129.466607304337 
431,-44350.6518554688,-53015.916015625,4.21891993163747,-129.914286311557 
432,-39004.4812011719,-49581.2829589844,3.85048935445415,-128.191334296417 
433,-41346.376953125,-53502.5690917969,4.12713518973166,-127.69657559436 
434,-40731.0749511719,-53903.2529296875,4.1237637859073,-127.075896727153 
435,-41814.8215332031,-52984.0561523438,4.11979057275212,-128.280371472294 
436,-39985.3229980469,-52502.0666503906,4.02811634633106,-127.292725179355 
437,-39977.68359375,-54913.1062011719,4.14587606800725,-126.055260759233 
438,-39141.6401367188,-52212.7443847656,3.98298172943917,-126.857311555754 
439,-39911.1818847656,-53565.9030761719,4.07725843446113,-126.689263753041 
440,-37460.0893554688,-55986.8830566406,4.11164377513088,-123.78596156889 
441,-39740.6201171875,-56479.3479003906,4.21519444485221,-125.131407018125 
442,-43470.9948730469,-52898.4665527344,4.17913081271171,-129.412741686311 
443,-41641.9907226563,-55276.0817871094,4.22414123931677,-126.992380064243 
444,-45651.0668945313,-54639.1882324219,4.34584466459544,-129.878772040241 
445,-39283.6362304688,-55093.7055664063,4.13005556444362,-125.490126961909 
446,-38947.1137695313,-54378.7229003906,4.08260699795642,-125.610985181819 
447,-40866.0004882813,-58001.2473144531,4.33069357141528,-125.167416566753 
448,-39577.9965820313,-54333.3195800781,4.10290797358129,-126.070701654449 
449,-42294.5544433594,-56173.6271972656,4.29186421241404,-126.977021887423 
450,-42262.1013183594,-53551.6711425781,4.16389993225463,-128.279923238249 
451,-42930.2126464844,-56374.6000976563,4.32506554522201,-127.289886242089 
452,-41455.3547363281,-53288.2885742188,4.12087496766374,-127.880950991906 
453,-42458.2751464844,-55000.6796875,4.24098801747967,-127.666672213428 
454,-47878.5456542969,-52163.6198730469,4.32174782760309,-132.547367286424 
455,-45044.6328125,-58407.6325683594,4.50206274971574,-127.639819510236 
456,-39335.38671875,-53327.8442382813,4.04465554707959,-126.413020442527 
457,-44366.041015625,-56954.9030761719,4.40660501726541,-127.917445990187 
458,-41552.8425292969,-56161.5991210938,4.26419656626381,-126.496997242571 
459,-42461.1142578125,-58335.8037109375,4.40398576019555,-126.049899016391 
460,-41249.1728515625,-54819.3950195313,4.18745104924147,-126.959844753907 
461,-43227.1662597656,-53067.9362792969,4.17771253272558,-129.164978655153 
462,-42123.611328125,-58109.8291015625,4.38071953563775,-125.938224413821 
463,-46094.0964355469,-56912.7490234375,4.47019672588045,-129.004292967215 
464,-43916.3728027344,-57154.3178710938,4.39943716219499,-127.538041955729 
465,-39480.0920410156,-56962.0788574219,4.23024680943128,-124.725609074914 
466,-42647.9567871094,-56859.6455078125,4.33829709923235,-126.871975909423 
467,-43029.2707519531,-56747.9008789063,4.3468653680464,-127.171335453271 
468,-42072.2819824219,-58387.7143554688,4.39263121611622,-125.775290946739 
469,-40319.6682128906,-58781.2092285156,4.3507477407046,-124.447311191739 
470,-44189.2465820313,-54775.23046875,4.29564272303078,-128.8944291334 
471,-42170.55078125,-56097.2731933594,4.2835897368885,-126.933640230032 
472,-43455.9228515625,-55957.548828125,4.32444781002791,-127.832460150142 
473,-43643.7004394531,-54911.3122558594,4.28131281236645,-128.477798482949 
474,-45059.7629394531,-58931.4360351563,4.52798277500303,-127.402011208052 
475,-46393.4790039063,-54843.6435546875,4.38455725570172,-130.228637095837 
476,-46520.9326171875,-57509.3112792969,4.51489061503522,-128.970389686765 
477,-41047.3833007813,-55607.5571289063,4.21866402244869,-126.43333270438 
478,-43872.5681152344,-59037.1447753906,4.48951514116822,-126.617331993871 
479,-48010.8493652344,-60131.3896484375,4.69660949600926,-128.604999754125 
480,-43746.5676269531,-59472.7019042969,4.50631993375519,-126.337229652641 
481,-42615.640625,-58911.9748535156,4.4379888491874,-125.881158692529 
482,-42846.0480957031,-59197.1665039063,4.46033559384438,-125.89647256132 
483,-46590.7885742188,-59360.3078613281,4.6059085049851,-128.12770127581 
484,-44420.5192871094,-61191.6279296875,4.61530193358357,-125.976827438872 
485,-40740.513671875,-59921.8549804688,4.42272830845779,-124.211551540809 
486,-45091.5441894531,-58230.3823242188,4.49525307849151,-127.752931051455 
487,-47486.0170898438,-59237.1298828125,4.63397589290861,-128.716566120608 
488,-45111.578125,-58058.5041503906,4.4877130975382,-127.84728085607 
489,-46832.4709472656,-59901.0771484375,4.64098913218676,-128.019369851143 
490,-47073.2119140625,-60663.84765625,4.68674875100242,-127.810322828501 
491,-46264.4184570313,-61268.4760742188,4.68604635384151,-127.056806402662 
492,-47164.4599609375,-63448.0158691406,4.82545292341288,-126.625486919749 
493,-45467.9343261719,-62487.7883300781,4.71688488247377,-126.040726709235 
494,-48268.7712402344,-56606.1477050781,4.54064973855024,-130.454643077406 
495,-44597.1843261719,-60926.966796875,4.60859975538671,-126.203297805443 
496,-50799.2978515625,-59284.1774902344,4.7652607138904,-130.592540102462 
497,-48630.6494140625,-59841.9375,4.70658251799508,-129.099092380684 
498,-47113.4919433594,-60622.5390625,4.68626529420845,-127.852969415513 
499,-48085.1064453125,-58452.9897460938,4.61987316388884,-129.441694571556 
500,-44348.7229003906,-63555.3510742188,4.73030670000288,-124.907213025066 
501,-47258.4711914063,-62456.1240234375,4.78046145751643,-127.113580727556 
502,-44717.8227539063,-61488.6865234375,4.64063706166759,-126.026628630902 
503,-46611.7836914063,-59815.9753417969,4.62860633199942,-127.927614223571 
504,-46966.0236816406,-62069.9799804688,4.75089579570976,-127.113425078853 
505,-48793.4750976563,-63643.4799804688,4.89488570460495,-127.476259193393 
506,-46743.4421386719,-62347.921875,4.75627332625672,-126.859604242184 
507,-49321.1115722656,-60421.9626464844,4.76064708679918,-129.224001292662 
508,-46011.2060546875,-62846.7492675781,4.7541314331843,-126.208511607136 
509,-47571.6657714844,-61099.1538085938,4.72639791908516,-127.904245985072 
510,-47535.0153808594,-65230.7465820313,4.92649589063409,-126.081609642352 
511,-52672.4050292969,-61114.3649902344,4.92449901546009,-130.756939597225 
512,-50772.0466308594,-62432.5234375,4.91172468998841,-129.119069039142 
513,-54579.9055175781,-63162.3911132813,5.09520339328007,-130.83096246927 
514,-45652.8020019531,-63544.3786621094,4.77575822151293,-125.694965442601 
515,-49728.6176757813,-61938.8742675781,4.84826057590049,-128.759797047215 
516,-48625.2419433594,-64016.8688964844,4.90677413737896,-127.219184830423 
517,-50078.3249511719,-64472.7155761719,4.98286786932132,-127.837799094864 
518,-47027.8095703125,-63236.5559082031,4.81011864916057,-126.637471588455 
519,-49143.1284179688,-61346.84765625,4.79771267149667,-128.697175964368 
520,-48780.6157226563,-61899.466796875,4.8103570332907,-128.240300319834 
521,-47375.3132324219,-62500.5458984375,4.78692857654831,-127.162068785095 
522,-48341.9011230469,-63530.1418457031,4.87265763920439,-127.26854364879 
523,-49602.6098632813,-62503.1291503906,4.87037933173987,-128.435587069835 
524,-52536.1276855469,-63471.8359375,5.02906466899539,-129.614819609394 
525,-51089.0141601563,-64332.6540527344,5.01424877980577,-128.454429238814 
526,-52230.509765625,-63005.4929199219,4.99524453018748,-129.658168945087 
527,-49311.4724121094,-65840.759765625,5.02087526065842,-126.831395200156 
528,-49322.2036132813,-65129.0866699219,4.9865704338851,-127.136616869044 
529,-51894.6267089844,-66508.8615722656,5.14903637709456,-127.963717819032 
530,-52348.4809570313,-64974.5637207031,5.09286441115231,-128.857577604432 
531,-44570.6921386719,-66342.3742675781,4.87832707299181,-123.894327536842 
532,-48383.1772460938,-66273.3129882813,5.00841521435499,-126.131507589597 
533,-52281.5866699219,-64826.7043457031,5.08327562287641,-128.885560202293 
534,-48873.8596191406,-65307.9306640625,4.97883268478265,-126.809721990848 
535,-47383.8566894531,-61683.5942382813,4.74760343863697,-127.530604952727 
536,-50087.6865234375,-70172.0988769531,5.26226183738459,-125.518619809022 
537,-53205.4140625,-66888.1984863281,5.21673627337893,-128.500072707381 
538,-49984.2326660156,-65775.0256347656,5.04240312768916,-127.232190801781 
539,-52409.0026855469,-66400.2312011719,5.16320302904221,-128.283660161405 
540,-48314.2380371094,-66542.509765625,5.01922189081492,-125.9821169351 
541,-53249.9455566406,-66274.3200683594,5.18916697855769,-128.781104637202 
542,-51888.1633300781,-63877.294921875,5.02312427401464,-129.087299803903 
543,-53193.62109375,-69730.9860839844,5.35318379572368,-127.337855498564 
544,-51789.9694824219,-69631.7766113281,5.29679843147334,-126.640733729005 
545,-51434.59765625,-66171.802734375,5.11555232701517,-127.857521283834 
546,-51112.4440917969,-67082.5388183594,5.14761370939442,-127.304995743168 
547,-50183.42578125,-65012.1391601563,5.01282825494975,-127.664857222431 
548,-51526.798828125,-67424.4851074219,5.17954841421338,-127.387602944965 
549,-51114.5424804688,-65890.5056152344,5.09000988741868,-127.80251210315 
550,-49767.3784179688,-67099.7062988281,5.09911692865367,-126.564066996155 
551,-47195.5205078125,-68528.4836425781,5.07876789237639,-124.555158351365 
552,-50017.9597167969,-66834.2006835938,5.09525930560339,-126.810766226054 
553,-55394.1579589844,-69615.3649902344,5.4301723025704,-128.509876899876 
554,-50637.2915039063,-69777.4709472656,5.2623081881095,-125.968274176035 
555,-49330.2963867188,-65790.7927246094,5.019123670102,-126.862763771376 
556,-49722.8063964844,-66054.9479980469,5.04640460657096,-126.970574335617 
557,-48428.9689941406,-68658.0517578125,5.1283058902436,-125.197794045191 
558,-55191.0141601563,-63953.9758300781,5.15615038523524,-130.793542591122 
559,-54029.0686035156,-68330.4436035156,5.3169479208975,-128.333518497763 
560,-48017.6066894531,-65703.2194824219,4.967154801871,-126.160297532156 
561,-54677.04296875,-67407.0112304688,5.29767717595045,-129.047157463149 
562,-59366.1398925781,-72826.1201171875,5.73487613623453,-129.186109229508 
563,-58869.2583007813,-69153.5541992188,5.54322453725794,-130.407192538535 
564,-54054.0849609375,-67954.6145019531,5.29992337804927,-128.500280863966 
565,-52417.54296875,-68189.5212402344,5.2496838320368,-127.549617693982 
566,-55378.1416015625,-67864.5393066406,5.34634613184714,-129.214788508959 
567,-52822.8610839844,-71880.7565917969,5.44465872530397,-126.310972270969 
568,-55553.3010253906,-62977.4155273438,5.12577391395966,-131.41598826773 
569,-53317.0771484375,-69660.74609375,5.35435233843247,-127.429790854538 
570,-52226.4274902344,-67824.4685058594,5.22491080861631,-127.597112636859 
571,-54623.1157226563,-69948.8532714844,5.41702317135662,-127.986306040317 
572,-53693.3950195313,-70901.6040039063,5.42852764308901,-127.13644676965 
573,-54169.3061523438,-73872.6569824219,5.59129850436545,-126.25183251315 
574,-55578.1352539063,-70011.8972167969,5.45610689805292,-128.443897276969 
575,-54633.9147949219,-69866.3898925781,5.41346301499061,-128.024592197927 
576,-53534.2482910156,-70183.8095703125,5.38776876764862,-127.335375801883 
577,-49194.9724121094,-69377.0998535156,5.19113559253622,-125.340272667462 
578,-53127.2607421875,-73384.8151855469,5.52977771996959,-125.9028246676 
579,-57709.2294921875,-72277.5190429688,5.64531217615239,-128.605250017141 
580,-53984.3388671875,-70317.0676269531,5.41092358582228,-127.514436743087 
581,-57846.7214355469,-67196.3664550781,5.41188604927358,-130.723872229927 
582,-55260.4035644531,-73755.8837890625,5.62523027788011,-126.841792528745 
583,-55725.2917480469,-70608.8835449219,5.49025273776151,-128.280882240202 
584,-52677.3776855469,-70654.9938964844,5.37924005411472,-126.706655508723 
585,-54037.92578125,-73076.6394042969,5.54741979015623,-126.481785535001 
586,-57643.25390625,-68775.3784179688,5.47730217334285,-129.967650139982 
587,-53653.9050292969,-75409.4760742188,5.64891942162778,-125.431882672747 
588,-55325.7170410156,-71025.0822753906,5.4951954866267,-127.917173944705 
589,-55570.9091796875,-66120.3173828125,5.27185404363395,-130.045417565674 
590,-53129.8806152344,-70737.630859375,5.39982630769978,-126.909615032422 
591,-54223.6496582031,-74484.7438964844,5.62342149943621,-126.05399276803 
592,-53870.6882324219,-72246.6030273438,5.50065895856327,-126.710057280194 
593,-57076.9606933594,-76708.8627929688,5.83599100117062,-126.651923826689 
594,-57863.6325683594,-71394.8552246094,5.60924071427509,-129.023847623249 
595,-57406.3371582031,-76396.8256835938,5.83277702696473,-126.922044925316 
596,-53382.6770019531,-75557.353515625,5.64670741065259,-125.241917282581 
597,-58582.5593261719,-70858.0576171875,5.61168277271915,-129.582558041051 
598,-54822.4770507813,-76988.6906738281,5.76880963279132,-125.454090458613 
599,-57831.1682128906,-75317.5563964844,5.79600356037592,-127.518178007258 
600,-55045.7639160156,-74815.8334960938,5.66936496898964,-126.343783317761 
601,-69380.283203125,-74259.8657226563,6.20304042379021,-133.05436005321 
602,-56622.8344726563,-73691.7004394531,5.67237614109517,-127.537762179302 
603,-52945.3715820313,-77247.8510742188,5.7161560498989,-124.426585195594 
604,-57385.1755371094,-75722.2387695313,5.79913221872256,-127.156225015578 
605,-57266.6262207031,-73524.1733398438,5.68833270734078,-127.91436889339 
606,-56038.5324707031,-75024.9572753906,5.7157058238921,-126.757226092568 
607,-54919.0544433594,-71795.7272949219,5.51726339448922,-127.413634066413 
608,-59550.4997558594,-73777.90234375,5.78708225378536,-128.90904722372 
609,-59107.8303222656,-75207.1796875,5.83848853649298,-128.164986118553 
610,-57584.2045898438,-73603.3251953125,5.70406865657011,-128.038159751351 
611,-54137.6052246094,-75104.0070800781,5.65095086498255,-125.78538708871 
612,-58627.8950195313,-76923.5083007813,5.9034051188757,-127.313140558874 
613,-56200.3522949219,-74099.24609375,5.67650113125912,-127.178390105704 
614,-58691.6108398438,-72860.6518554688,5.71059288706576,-128.852567390459 
615,-57353.4465332031,-76245.7639160156,5.82346720702132,-126.951148633729 
616,-53356.5895996094,-73525.5339355469,5.54494687811661,-125.96793756537 
617,-54502.3688964844,-76175.607421875,5.71706468780519,-125.583084356867 
618,-56791.6806640625,-74418.6027832031,5.71386812577373,-127.348636949028 
619,-54727.7709960938,-73507.33984375,5.59362168196974,-126.668464047005 
620,-58585.9704589844,-73042.8166503906,5.71521944794204,-128.73230122052 
621,-57933.8610839844,-77630.9572753906,5.91237275729437,-126.732974035502 
622,-60728.8168945313,-77077.0146484375,5.98936315584798,-128.234500312407 
623,-59470.0671386719,-76656.03515625,5.92179780459602,-127.804456929652 
624,-58965.705078125,-76198.1069335938,5.88084816064692,-127.734402070952 
625,-59143.0942382813,-78282.0908203125,5.98847233829426,-127.071501055879 
626,-58424.3420410156,-71937.0014648438,5.65650045024173,-129.082116485983 
627,-66913.7626953125,-82086.4663085938,6.46405937551387,-129.185608719578 
628,-56644.5424804688,-74334.8061523438,5.70435521180144,-127.30809319436 
629,-60575.3334960938,-77686.0698242188,6.01284235698741,-127.945150046202 
630,-57459.869140625,-77239.2639160156,5.87591574373178,-126.646314040618 
631,-62025.0561523438,-73990.7143554688,5.89307072920354,-129.972485420038 
632,-55918.2407226563,-78473.6142578125,5.88143472222829,-125.472676324644 
633,-63857.7893066406,-76532.6228027344,6.08385077459066,-129.841165223464 
634,-60051.1743164063,-77331.7458496094,5.97612653140191,-127.830759808016 
635,-59919.9177246094,-75605.2595214844,5.88826997700772,-128.398104417053 
636,-57394.7216796875,-76348.302734375,5.82998351386138,-126.933959940429 
637,-59194.7614746094,-77898.9790039063,5.97173875970434,-127.230888328584 
638,-58213.9382324219,-80670.5725097656,6.07206494762553,-125.815175250491 
639,-63350.0322265625,-80402.0180664063,6.24779144552809,-128.235138787469 
640,-64878.3579101563,-76174.3679199219,6.10728239142979,-130.421319331199 
641,-58921.8171386719,-76064.1174316406,5.87274157084951,-127.762564495942 
642,-59476.08203125,-78335.7651367188,6.0033550804146,-127.207424104424 
643,-59959.2294921875,-79474.802734375,6.0765880734211,-127.032481789392 
644,-60720.0041503906,-82097.1176757813,6.23261061196752,-126.487069613817 
645,-59239.5009765625,-82431.2507324219,6.19585260316997,-125.703042863412 
646,-62490.7995605469,-75986.6584472656,6.00496086359957,-129.433596369175 
647,-58969.4545898438,-79113.958984375,6.02272251960422,-126.699872880767 
648,-61110.2912597656,-76474.4455566406,5.97502490318004,-128.62815128536 
649,-63492.1599121094,-79368.4929199219,6.20377931761303,-128.658648613714 
650,-60342.7026367188,-81470.5366210938,6.18816949643527,-126.526201940496 
651,-62940.7644042969,-78809.0832519531,6.15609443110782,-128.612564177277 
652,-58603.6586914063,-79161.0056152344,6.01171370781072,-126.512904481761 
653,-60621.1884765625,-74755.0747070313,5.87455534537567,-129.03965872998 
654,-61891.8684082031,-79419.8005371094,6.14570589646519,-127.929294430962 
655,-61103.9431152344,-79359.7888183594,6.11335884080775,-127.594868654229 
656,-60510.4670410156,-78590.7297363281,6.05406601532655,-127.594259651162 
657,-64674.7854003906,-77904.7238769531,6.18012216138992,-129.698710185993 
658,-63932.3073730469,-75845.4111328125,6.05463425435021,-130.12851536034 
659,-62020.0551757813,-77302.6130371094,6.04919084175905,-128.740148074865 
660,-58346.2395019531,-75562.2868652344,5.8270194168073,-127.67391456927 
661,-63032.0461425781,-79613.8364257813,6.19800852738333,-128.369443242876 
662,-60458.2524414063,-80161.7624511719,6.12840499485805,-127.023712917546 
663,-63836.1887207031,-78679.2346191406,6.18419200877899,-129.054055951166 
664,-59757.689453125,-82660.9851074219,6.22572204906245,-125.864105648483 
665,-59665.3078613281,-82583.2739257813,6.21857481412658,-125.847606380284 
666,-57964.91015625,-81003.7233886719,6.07970808514869,-125.586876096209 
667,-63648.5043945313,-81100.3752441406,6.29255935417443,-128.125229465517 
668,-63158.0471191406,-82513.3366699219,6.34238646293395,-127.431467531445 
669,-58672.8647460938,-80804.79296875,6.09512615858111,-125.983635716792 
670,-66028.7087402344,-82969.7119140625,6.47215880808306,-128.513371233904 
671,-61120.7788085938,-82051.6228027344,6.24496059067085,-126.682661725454 
672,-61148.4582519531,-81538.4592285156,6.2208833536833,-126.867475312614 
673,-63518.9445800781,-81632.0974121094,6.31326268218738,-127.886926459232 
674,-67317.5749511719,-83131.0859375,6.52908782017612,-128.999728970948 
675,-63032.2263183594,-82908.6083984375,6.3569107007464,-127.244331485838 
676,-63329.546875,-79841.9133300781,6.22019711292829,-128.42098473639 
677,-60562.3298339844,-79778.0739746094,6.11356266437335,-127.203406293107 
678,-64491.6833496094,-79631.5290527344,6.25453979625203,-129.003190598034 
679,-62139.4782714844,-77992.8410644531,6.08664813765834,-128.545492443493 
680,-61136.3757324219,-80303.5617675781,6.16030109499378,-127.282593763975 
681,-61203.2294921875,-83149.6887207031,6.30181904871382,-126.355329187335 
682,-63613.7741699219,-82091.9619140625,6.33898239792615,-127.772415423209 
683,-69396.9624023438,-84810.365234375,6.68870390727433,-129.292103348784 
684,-63229.7722167969,-81987.7524414063,6.31961496708426,-127.639767736661 
685,-64619.9353027344,-81063.7231445313,6.32758833743447,-128.560095837803 
686,-64573.8764648438,-84473.0305175781,6.48989674133077,-127.395448616373 
687,-62759.9279785156,-84293.7990722656,6.41448051646962,-126.669080512274 
688,-61027.7707519531,-82449.1640625,6.26105752380254,-126.508350818236 
689,-67344.6345214844,-84390.2790527344,6.59002506829102,-128.590361516542 
690,-73998.8642578125,-78993.1884765625,6.6066069326929,-133.13028119921 
691,-63659.376953125,-78784.5234375,6.18239545123189,-128.938863280023 
692,-64108.0700683594,-86737.5668945313,6.58330305937822,-126.468249514576 
693,-62243.447265625,-81893.2282714844,6.27843628183889,-127.236871193141 
694,-76507.9562988281,-81385.5493164063,6.81788556615502,-133.230600768715 
695,-66299.7626953125,-83613.1286621094,6.5132001525572,-128.412124511075 
696,-63995.9829101563,-82821.9709472656,6.38849862662294,-127.693022059935 
697,-68448.521484375,-86045.2512207031,6.7110154737794,-128.502054697476 
698,-65191.4909667969,-83408.2141113281,6.46152904607009,-128.011025783069 
699,-66490.125,-83324.5014648438,6.50664621111464,-128.588679436906 
700,-61931.1999511719,-83551.302734375,6.34793616056293,-126.547158880872 
701,-66160.1616210938,-85362.3076171875,6.59196711777653,-127.777518128135 
702,-62826.2163085938,-86205.8154296875,6.51084375095198,-126.084313030365 
703,-66579.3996582031,-84813.6489257813,6.58129983472589,-128.132200095596 
704,-68928.0463867188,-85471.7131347656,6.7019895679771,-128.884189956705 
705,-59893.2507324219,-88127.791015625,6.50372537576728,-124.200740841848 
706,-65143.7631835938,-84153.2512207031,6.49563502758112,-127.743765360902 
707,-63531.0991210938,-83811.7824707031,6.41923035794321,-127.162894935022 
708,-63858.5510253906,-86953.4204101563,6.58487656593384,-126.293542744945 
709,-64264.1838378906,-85347.1171875,6.52097519205834,-126.97880667373 
710,-62979.8415527344,-86136.8872070313,6.51297419964594,-126.172775829832 
711,-67166.3078613281,-89181.2709960938,6.81447961642201,-126.984999213226 
712,-60497.0756835938,-86365.0788574219,6.43609910904741,-125.010502774453 
713,-62531.2958984375,-84485.25,6.41554541199335,-126.506791697559 
714,-62691.9418945313,-81625.576171875,6.28207465345762,-127.525807624251 
715,-66888.6389160156,-88299.5161132813,6.76131900378401,-127.144652547263 
716,-61979.3669433594,-83014.0554199219,6.32338076128688,-126.745494013553 
717,-66999.8688964844,-91188.0593261719,6.90669527729227,-126.306357847648 
718,-64873.5617675781,-85627.8894042969,6.55706762134288,-127.148365332088 
719,-71140.42578125,-86793.6462402344,6.84978334286241,-129.339765089287 
720,-67880.1130371094,-85879.3083496094,6.68152297723475,-128.323299075024 
721,-62098.5166015625,-93627.03125,6.85743417330592,-123.554492124844 
722,-64704.0180664063,-87913.5930175781,6.66266237114654,-126.352904949344 
723,-76924.580078125,-88660.4858398438,7.16452746064784,-130.945918654716 
724,-67892.4289550781,-88747.9887695313,6.82021089926099,-127.416077216709 
725,-64407.2729492188,-88639.5390625,6.68773697905525,-126.002909822682 
726,-70292.7563476563,-88402.6528320313,6.89369845802492,-128.489721714203 
727,-65459.8090820313,-87399.8916015625,6.66498748896766,-126.832072746496 
728,-68480.0170898438,-89003.2956542969,6.85440542490044,-127.575039617144 
729,-69073.7954101563,-89803.8154296875,6.91523147550298,-127.566161861034 
730,-63966.37890625,-90558.1716308594,6.76726325027563,-125.235731782674 
731,-66495.8576660156,-82875.306640625,6.48545700172614,-128.742174612721 
732,-68647.9848632813,-89722.2944335938,6.89546415305613,-127.420189839669 
733,-69042.8249511719,-88680.5822753906,6.85985423010035,-127.902765730467 
734,-67383.6899414063,-89678.0612792969,6.84668768365475,-126.921034669082 
735,-69670.6479492188,-88316.0600585938,6.86597980327121,-128.269151947972 
736,-68708.7404785156,-86316.0119628906,6.73383700365638,-128.520275067209 
737,-68622.5729980469,-88835.8774414063,6.85162509233181,-127.684816954461 
738,-70117.9658203125,-89842.9689941406,6.95615535958085,-127.970265847865 
739,-71015.1032714844,-87516.4309082031,6.8791375638861,-129.057561076803 
740,-73740.4755859375,-88699.15234375,7.04050765622201,-129.738607666665 
741,-68642.5649414063,-93082.0541992188,7.05923418677023,-126.406601632304 
742,-70614.7712402344,-87940.4348144531,6.8839275291843,-128.763910598842 
743,-70732.1477050781,-94467.05078125,7.20315970908483,-126.824011529404 
744,-69392.8657226563,-91168.9384765625,6.99324040774883,-127.276428967738 
745,-71636.8774414063,-90160.84375,7.02875659191635,-128.468733771364 
746,-71114.3195800781,-90481.4370117188,7.02433386059444,-128.165745939659 
747,-64417.7729492188,-85687.9499511719,6.54323511612806,-126.934808193154 
748,-62471.0024414063,-90906.8771972656,6.73254822290618,-124.496762279563 
749,-71410.8662109375,-88266.107421875,6.92989743447784,-128.974265460379 
750,-70335.4929199219,-96300.9113769531,7.27876293540968,-126.143347490169 
751,-70190.6337890625,-90435.3430175781,6.98741287841408,-127.81652707579 
752,-76009.2880859375,-93985.2739257813,7.37781885443119,-128.963720148667 
753,-66976.6848144531,-96008.6301269531,7.14512112383775,-124.900054890631 
754,-70003.62890625,-91031.0341796875,7.00920733710625,-127.560586303111 
755,-70531.2241210938,-90935.2875976563,7.02426576392461,-127.797869655607 
