Barrido en frecuencia desde 10000 hasta 2000001 con incrementos 10000
N: 64 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
850000,63037003.1044922,-69578441.1049805,5730.60030020312,-47.8239038303381 
860000,61355984.0991211,-69126726.1645508,5641.57114849003,-48.4081563783021 
870000,60452476.3955078,-69577601.1445313,5625.86004053405,-49.0142664716322 
880000,60452289.1728516,-69576607.5166016,5625.80676404707,-49.013949215585 
890000,60060865.1713867,-70246966.5678711,5641.20224850323,-49.469694708447 
900000,59842310.0952148,-69692456.425293,5606.82101235171,-49.348544926172 
910000,59855922.0546875,-69679334.5717773,5606.75473564857,-49.3367714885588 
920000,58168847.1572266,-69162402.0688477,5516.02202885992,-49.9345793091923 
930000,56512132.9458008,-69227935.2641602,5454.58172463616,-50.7745579807036 
940000,56482353.7890625,-69224427.5087891,5453.26659397872,-50.7879294227962 
950000,54910357.0385742,-69435759.7319336,5403.23191733532,-51.6627692225161 
960000,54911259.7211914,-69430467.1069336,5403.01271016216,-51.6601860030072 
970000,53709497.9169922,-69609451.7236328,5366.46479472695,-52.3468181120822 
980000,52332586.6430664,-69771072.1308594,5323.42965531285,-53.127851660734 
990000,52332708.4516602,-69753670.7138672,5322.58447585627,-53.1209271955006 
1000000,51111532.4033203,-69912450.3496094,5286.01004295414,-53.8302420539246 
1010000,49820011.8999023,-69942245.894043,5241.35346368495,-54.5376475940305 
1020000,49818765.5444336,-69941599.0161133,5241.27716905198,-54.5380745275942 
1030000,48602394.4570313,-70072896.1030273,5205.13860435744,-55.2549149408456 
1040000,48604051.4047852,-70074077.4360352,5205.25549252237,-55.2544525489307 
1050000,46034656.9956055,-70102913.8764648,5118.96782972421,-56.7081941205449 
1060000,46036575.0883789,-70100663.0317383,5118.91725726751,-56.7062546952873 
1070000,46044924.9145508,-70109484.1132813,5119.64706249698,-56.7047948181913 
1080000,43776671.0732422,-70120015.0131836,5045.51855445273,-58.023028451556 
1090000,43779778.8378906,-70122198.6962891,5045.73207118801,-58.0220028367269 
1100000,43783062.0029297,-70125203.0830078,5045.99375076271,-58.0211754329029 
1110000,41565547.1040039,-70062640.0410156,4972.35153235162,-59.3209270512526 
1120000,41562575.3496094,-70060719.1474609,4972.15814862473,-59.3220353386624 
