----- Barrido de N desde 1 a 2048-----
frecuencia: 2000 | Fuente: Highspeed_ADC 
 
Formato: N,X,Y,R,phi 
234,-2604.86177884615,-2531.93633146368,0.221724954517844,-135.813354854727 
235,-1945.2826462766,-2437.8064162234,0.190363343390495,-128.588619700856 
236,-2021.4770590572,-2748.6205971928,0.208254200320746,-126.332677322037 
237,-2561.61458333333,-2665.41505142405,0.225641457081417,-133.862346773439 
238,-2544.94061843487,-2647.92056197479,0.224166344841476,-133.863912852181 
239,-2581.01042756276,-3121.97558185146,0.247243977699644,-129.581337391667 
240,-2787.69033203125,-2718.54573567708,0.2376661784629,-135.719454319995 
241,-2269.91218231328,-3116.68613848548,0.23533894046543,-126.066207515906 
242,-2623.0345428719,-2272.0180785124,0.21181143991107,-139.101568922379 
243,-2002.51009516461,-2554.37432484568,0.198110733231523,-128.094787703556 
244,-2452.58622566598,-2806.23283811475,0.227481636369706,-131.15274909231 
245,-2335.1372130102,-2822.27901785714,0.223583229873828,-129.60415740981 
246,-2245.65320121951,-3061.32577489837,0.231737183315057,-126.2621247701 
247,-1921.36974949393,-2840.44366776316,0.209311432022433,-124.0757166022 
248,-3025.84072580645,-2354.97741305444,0.234032444731638,-142.106783839722 
249,-2221.21542419679,-2768.39671184739,0.216641166202326,-128.741718183208 
250,-2304.16046875,-2505.14009375,0.207749089201391,-132.607014207263 
251,-2578.68491658367,-2965.90749501992,0.239885759354437,-131.005070673072 
252,-2698.55509052579,-3047.45678323413,0.248452851371688,-131.525228164492 
253,-2328.74129199605,-2777.06534090909,0.22121290943651,-129.981916573494 
254,-2472.3585445374,-2590.41793799213,0.218567265624878,-133.664156061181 
255,-2264.82322303922,-2973.05101102941,0.228122186249514,-127.299576681542 
256,-2264.56024169922,-2973.08990478516,0.228114348136652,-127.296008223122 
257,-2660.64898467899,-3624.4530338035,0.274433954811601,-126.281755627093 
258,-2326.38665818798,-2604.03733648256,0.213132716900982,-131.776863867918 
259,-2344.43864623552,-2548.50681708494,0.211361595487826,-132.611771324252 
260,-2713.77599158654,-2540.32947716346,0.226889090430039,-136.890739674101 
261,-2619.02089319923,-2332.72497605364,0.214072725939247,-138.308995794179 
262,-2508.14169847328,-2740.97730796756,0.226773114258058,-132.460191191472 
263,-2227.10379039924,-2584.28107176806,0.208229290365621,-130.754386383035 
264,-2451.54175544508,-2850.77175071023,0.229493968584901,-130.694122067481 
265,-2873.62635613208,-2683.68711674528,0.239991977690391,-136.957507389734 
266,-2138.71237664474,-2761.18717692669,0.213177809345633,-127.760024621674 
267,-2692.3906835206,-2812.14495552434,0.237630267584724,-133.753694660398 
268,-2368.34013526119,-3043.80655317164,0.23539876816859,-127.88594873655 
269,-2566.01484084572,-2808.67652184015,0.23220631978725,-132.414911167299 
270,-2088.71796875,-2733.29398148148,0.209967688902035,-127.38619849079 
271,-2457.72558233395,-2620.39125922509,0.219282364167203,-133.165290153251 
272,-2557.92784926471,-2819.34955193015,0.232355728059614,-132.216699958325 
273,-2515.07022664835,-2980.9305746337,0.238056309760671,-130.154989731202 
274,-2518.78347399635,-2270.52500570255,0.206982587993823,-137.967326716245 
275,-2368.26946022727,-2786.82105113636,0.223224251647144,-130.35822866897 
276,-2592.22112771739,-2789.25911458333,0.232418651780596,-132.903104024765 
277,-2269.20972472924,-2906.57206114621,0.225072498391718,-127.979757509217 
278,-2916.49837005396,-2660.85603080036,0.240969617522511,-137.624359404533 
279,-2584.12273185484,-2536.23647513441,0.22100278015707,-135.535821865324 
280,-2770.60203683036,-2908.57176339286,0.245183702078279,-133.608331304051 
281,-2433.99532918149,-2705.93633229537,0.222148124995163,-131.971446520257 
282,-2093.23612034574,-2975.31504875887,0.222045066957715,-125.127700118255 
283,-1738.86017557421,-2850.45798365724,0.20380100153268,-121.384374800672 
