Barrido en frecuencia desde 10000 hasta 2000001 con incrementos 10000
N: 64 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
1790000,8286378.26171875,-60335254.2880859,3717.25316180479,-82.1799820119615 
1800000,7172018.93554688,-59633614.4326172,3666.08773709573,-83.1420865603419 
1810000,7190578.71044922,-59639420.5439453,3666.57501794596,-83.1251722404921 
1820000,7193168.79101563,-59643086.2749023,3666.81608039817,-83.1231382450706 
1830000,6126402.99951172,-58940307.6274414,3616.9224570114,-84.0658431038996 
1840000,6124675.97851563,-58937626.9716797,3616.74881752475,-84.0672360961844 
1850000,6125040.02880859,-58940489.9775391,3616.92492763539,-84.067172111069 
1860000,5087864.84960938,-58300242.3193359,3571.9980659396,-85.0124309292498 
1870000,5052843.01123047,-58297115.7783203,3571.6227341878,-85.0463266580712 
1880000,5037489.46679688,-58289495.6499023,3571.07855150117,-85.0606618702192 
1890000,5056078.99462891,-58299173.0019531,3571.76489226181,-85.0433440286271 
1900000,4016481.94091797,-57517428.1542969,3519.24158274725,-86.0054803758519 
1910000,4012476.26220703,-57520579.4682617,3519.41643994015,-86.0096691935653 
1920000,4016840.01464844,-57523029.1542969,3519.58414309118,-86.0055131335453 
1930000,2692630.86132813,-56431418.0410156,3448.32429556957,-87.2681979785072 
1940000,2685688.52978516,-56430864.9599609,3448.27040551089,-87.2752040102867 
1950000,2696271.58349609,-56430911.1201172,3448.30398817463,-87.2644853637463 
1960000,2167056.30078125,-56042732.5639648,3423.2376904677,-87.7855941975402 
1970000,2166618.84228516,-56047785.1367188,3423.54482265819,-87.7862401539975 
1980000,2046768.34375,-56047118.1098633,3423.22936648284,-87.9085615498809 
1990000,1331926.23828125,-55353472.2231445,3379.58888156358,-88.6216035626708 
2000000,1310739.68896484,-55365313.5878906,3380.28058057091,-88.6438110524038 
---------------------------------------------------------- 

