Datos provenientes de SR865 
F,X,Y,R,T,
+6.050000e+04,+1.805297e-02,-1.296687e-01,+1.309194e-01,-8.207401e+01,
+6.060000e+04,+1.799708e-02,-1.294664e-01,+1.307113e-01,-8.208604e+01,
+6.070000e+04,+1.793977e-02,-1.292530e-01,+1.304920e-01,-8.209806e+01,
+6.080000e+04,+1.788458e-02,-1.290541e-01,+1.302875e-01,-8.211008e+01,
+6.090000e+04,+1.782934e-02,-1.288534e-01,+1.300811e-01,-8.212205e+01,
+6.100000e+04,+1.777414e-02,-1.286519e-01,+1.298739e-01,-8.213398e+01,
+6.110000e+04,+1.771890e-02,-1.284486e-01,+1.296649e-01,-8.214587e+01,
+6.120000e+04,+1.766654e-02,-1.282653e-01,+1.294762e-01,-8.215774e+01,
+6.130000e+04,+1.761008e-02,-1.280482e-01,+1.292534e-01,-8.216940e+01,
+6.140000e+04,+1.755788e-02,-1.278633e-01,+1.290632e-01,-8.218118e+01,
+6.150000e+04,+1.750283e-02,-1.276564e-01,+1.288507e-01,-8.219291e+01,
+6.160000e+04,+1.745075e-02,-1.274649e-01,+1.286539e-01,-8.220431e+01,
+6.170000e+04,+1.739427e-02,-1.272472e-01,+1.284305e-01,-8.221609e+01,
+6.180000e+04,+1.734223e-02,-1.270552e-01,+1.282332e-01,-8.222751e+01,
+6.190000e+04,+1.729183e-02,-1.268734e-01,+1.280463e-01,-8.223885e+01,
+6.200000e+04,+1.723752e-02,-1.266656e-01,+1.278331e-01,-8.225040e+01,
+6.210000e+04,+1.718534e-02,-1.264707e-01,+1.276330e-01,-8.226181e+01,
+6.220000e+04,+1.713459e-02,-1.262871e-01,+1.274442e-01,-8.227331e+01,
+6.230000e+04,+1.708056e-02,-1.260754e-01,+1.272272e-01,-8.228461e+01,
+6.240000e+04,+1.703113e-02,-1.258967e-01,+1.270434e-01,-8.229587e+01,
+6.250000e+04,+1.697799e-02,-1.256912e-01,+1.268327e-01,-8.230721e+01,
+6.260000e+04,+1.692825e-02,-1.255068e-01,+1.266433e-01,-8.231834e+01,
+6.270000e+04,+1.687525e-02,-1.252985e-01,+1.264297e-01,-8.232953e+01,
+6.280000e+04,+1.682563e-02,-1.251150e-01,+1.262413e-01,-8.234073e+01,
+6.290000e+04,+1.677837e-02,-1.249461e-01,+1.260676e-01,-8.235178e+01,
+6.300000e+04,+1.672792e-02,-1.247554e-01,+1.258719e-01,-8.236300e+01,
+6.310000e+04,+1.667591e-02,-1.245578e-01,+1.256692e-01,-8.237453e+01,
+6.320000e+04,+1.662737e-02,-1.243794e-01,+1.254859e-01,-8.238569e+01,
+6.330000e+04,+1.657589e-02,-1.241797e-01,+1.252811e-01,-8.239692e+01,
+6.340000e+04,+1.652908e-02,-1.240099e-01,+1.251066e-01,-8.240788e+01,
+6.350000e+04,+1.647940e-02,-1.238196e-01,+1.249114e-01,-8.241894e+01,
+6.360000e+04,+1.643080e-02,-1.236372e-01,+1.247243e-01,-8.243002e+01,
+6.370000e+04,+1.638204e-02,-1.234495e-01,+1.245317e-01,-8.244088e+01,
+6.380000e+04,+1.633365e-02,-1.232635e-01,+1.243410e-01,-8.245171e+01,
+6.390000e+04,+1.628603e-02,-1.230836e-01,+1.241564e-01,-8.246259e+01,
+6.400000e+04,+1.623814e-02,-1.229025e-01,+1.239706e-01,-8.247355e+01,
+6.410000e+04,+1.618988e-02,-1.227145e-01,+1.237779e-01,-8.248429e+01,
+6.420000e+04,+1.614209e-02,-1.225299e-01,+1.235886e-01,-8.249507e+01,
+6.430000e+04,+1.609628e-02,-1.223582e-01,+1.234124e-01,-8.250574e+01,
+6.440000e+04,+1.604748e-02,-1.221614e-01,+1.232109e-01,-8.251630e+01,
+6.450000e+04,+1.600025e-02,-1.219765e-01,+1.230214e-01,-8.252690e+01,
+6.460000e+04,+1.595391e-02,-1.217976e-01,+1.228381e-01,-8.253748e+01,
+6.470000e+04,+1.590699e-02,-1.216112e-01,+1.226471e-01,-8.254790e+01,
+6.480000e+04,+1.586170e-02,-1.214385e-01,+1.224700e-01,-8.255843e+01,
+6.490000e+04,+1.581507e-02,-1.212514e-01,+1.222785e-01,-8.256874e+01,
+6.500000e+04,+1.576824e-02,-1.210652e-01,+1.220877e-01,-8.257923e+01,
+6.510000e+04,+1.572329e-02,-1.208935e-01,+1.219117e-01,-8.258975e+01,
+6.520000e+04,+1.567871e-02,-1.207225e-01,+1.217364e-01,-8.260019e+01,
+6.530000e+04,+1.563365e-02,-1.205460e-01,+1.215555e-01,-8.261053e+01,
+6.540000e+04,+1.558817e-02,-1.203666e-01,+1.213718e-01,-8.262093e+01,
+6.550000e+04,+1.554298e-02,-1.201883e-01,+1.211891e-01,-8.263129e+01,
+6.560000e+04,+1.549754e-02,-1.200048e-01,+1.210014e-01,-8.264149e+01,
+6.570000e+04,+1.545287e-02,-1.198285e-01,+1.208208e-01,-8.265179e+01,
+6.580000e+04,+1.540855e-02,-1.196529e-01,+1.206410e-01,-8.266199e+01,
+6.590000e+04,+1.536453e-02,-1.194807e-01,+1.204645e-01,-8.267230e+01,
+6.600000e+04,+1.532173e-02,-1.193146e-01,+1.202943e-01,-8.268243e+01,
+6.610000e+04,+1.527755e-02,-1.191388e-01,+1.201143e-01,-8.269266e+01,
+6.620000e+04,+1.523425e-02,-1.189669e-01,+1.199383e-01,-8.270272e+01,
+6.630000e+04,+1.519198e-02,-1.188035e-01,+1.197709e-01,-8.271286e+01,
+6.640000e+04,+1.514695e-02,-1.186161e-01,+1.195792e-01,-8.272286e+01,
+6.650000e+04,+1.510885e-02,-1.184835e-01,+1.194429e-01,-8.273293e+01,
+6.660000e+04,+1.506363e-02,-1.182947e-01,+1.192499e-01,-8.274301e+01,
+6.670000e+04,+1.502153e-02,-1.181263e-01,+1.190776e-01,-8.275288e+01,
+6.680000e+04,+1.497946e-02,-1.179620e-01,+1.189092e-01,-8.276299e+01,
+6.690000e+04,+1.493629e-02,-1.177851e-01,+1.187284e-01,-8.277292e+01,
+6.700000e+04,+1.489351e-02,-1.176071e-01,+1.185464e-01,-8.278260e+01,
+6.710000e+04,+1.485220e-02,-1.174405e-01,+1.183759e-01,-8.279230e+01,
+6.720000e+04,+1.481058e-02,-1.172715e-01,+1.182030e-01,-8.280204e+01,
+6.730000e+04,+1.477106e-02,-1.171193e-01,+1.180471e-01,-8.281182e+01,
+6.740000e+04,+1.472922e-02,-1.169480e-01,+1.178719e-01,-8.282158e+01,
+6.750000e+04,+1.468823e-02,-1.167835e-01,+1.177036e-01,-8.283137e+01,
+6.760000e+04,+1.464674e-02,-1.166121e-01,+1.175283e-01,-8.284100e+01,
+6.770000e+04,+1.460509e-02,-1.164433e-01,+1.173557e-01,-8.285091e+01,
+6.780000e+04,+1.456312e-02,-1.162712e-01,+1.171796e-01,-8.286079e+01,
+6.790000e+04,+1.452238e-02,-1.161031e-01,+1.170078e-01,-8.287036e+01,
+6.800000e+04,+1.448448e-02,-1.159584e-01,+1.168595e-01,-8.288000e+01,
+6.810000e+04,+1.444209e-02,-1.157761e-01,+1.166734e-01,-8.288956e+01,
+6.820000e+04,+1.440281e-02,-1.156189e-01,+1.165125e-01,-8.289915e+01,
+6.830000e+04,+1.436428e-02,-1.154664e-01,+1.163564e-01,-8.290871e+01,
+6.840000e+04,+1.432646e-02,-1.153172e-01,+1.162037e-01,-8.291813e+01,
+6.850000e+04,+1.428428e-02,-1.151349e-01,+1.160176e-01,-8.292770e+01,
+6.860000e+04,+1.424636e-02,-1.149842e-01,+1.158634e-01,-8.293713e+01,
+6.870000e+04,+1.420872e-02,-1.148346e-01,+1.157103e-01,-8.294652e+01,
+6.880000e+04,+1.416746e-02,-1.146550e-01,+1.155270e-01,-8.295589e+01,
+6.890000e+04,+1.412977e-02,-1.145034e-01,+1.153719e-01,-8.296523e+01,
+6.900000e+04,+1.409169e-02,-1.143489e-01,+1.152139e-01,-8.297462e+01,
+6.910000e+04,+1.405264e-02,-1.141849e-01,+1.150464e-01,-8.298393e+01,
+6.920000e+04,+1.401312e-02,-1.140158e-01,+1.148737e-01,-8.299319e+01,
+6.930000e+04,+1.397823e-02,-1.138828e-01,+1.147374e-01,-8.300238e+01,
+6.940000e+04,+1.393927e-02,-1.137192e-01,+1.145703e-01,-8.301176e+01,
+6.950000e+04,+1.390126e-02,-1.135580e-01,+1.144057e-01,-8.302082e+01,
+6.960000e+04,+1.386471e-02,-1.134108e-01,+1.142552e-01,-8.303005e+01,
+6.970000e+04,+1.382419e-02,-1.132316e-01,+1.140723e-01,-8.303934e+01,
+6.980000e+04,+1.378744e-02,-1.130795e-01,+1.139169e-01,-8.304841e+01,
+6.990000e+04,+1.375139e-02,-1.129343e-01,+1.137685e-01,-8.305757e+01,
+7.000000e+04,+1.371357e-02,-1.127707e-01,+1.136014e-01,-8.306654e+01,
+7.010000e+04,+1.367680e-02,-1.126172e-01,+1.134446e-01,-8.307561e+01,
+7.020000e+04,+1.363981e-02,-1.124602e-01,+1.132843e-01,-8.308461e+01,
+7.030000e+04,+1.360166e-02,-1.122947e-01,+1.131154e-01,-8.309370e+01,
+7.040000e+04,+1.356744e-02,-1.121574e-01,+1.129750e-01,-8.310256e+01,
+7.050000e+04,+1.353199e-02,-1.120110e-01,+1.128255e-01,-8.311151e+01,
+7.060000e+04,+1.349563e-02,-1.118555e-01,+1.126667e-01,-8.312038e+01,
+7.070000e+04,+1.345879e-02,-1.116961e-01,+1.125040e-01,-8.312928e+01,
+7.080000e+04,+1.342169e-02,-1.115315e-01,+1.123362e-01,-8.313802e+01,
+7.090000e+04,+1.338575e-02,-1.113773e-01,+1.121788e-01,-8.314684e+01,
+7.100000e+04,+1.335082e-02,-1.112331e-01,+1.120315e-01,-8.315578e+01,
+7.110000e+04,+1.331553e-02,-1.110827e-01,+1.118779e-01,-8.316454e+01,
+7.120000e+04,+1.328103e-02,-1.109377e-01,+1.117299e-01,-8.317326e+01,
+7.130000e+04,+1.324570e-02,-1.107877e-01,+1.115767e-01,-8.318211e+01,
+7.140000e+04,+1.321049e-02,-1.106358e-01,+1.114217e-01,-8.319082e+01,
+7.150000e+04,+1.317507e-02,-1.104852e-01,+1.112680e-01,-8.319975e+01,
+7.160000e+04,+1.314206e-02,-1.103498e-01,+1.111296e-01,-8.320837e+01,
+7.170000e+04,+1.310883e-02,-1.102112e-01,+1.109881e-01,-8.321694e+01,
+7.180000e+04,+1.307271e-02,-1.100513e-01,+1.108251e-01,-8.322572e+01,
+7.190000e+04,+1.303744e-02,-1.098949e-01,+1.106656e-01,-8.323430e+01,
+7.200000e+04,+1.300430e-02,-1.097551e-01,+1.105228e-01,-8.324282e+01,
+7.210000e+04,+1.297014e-02,-1.096090e-01,+1.103737e-01,-8.325151e+01,
+7.220000e+04,+1.293445e-02,-1.094454e-01,+1.102070e-01,-8.325994e+01,
+7.230000e+04,+1.290182e-02,-1.093095e-01,+1.100682e-01,-8.326850e+01,
+7.240000e+04,+1.286732e-02,-1.091576e-01,+1.099134e-01,-8.327708e+01,
+7.250000e+04,+1.283444e-02,-1.090163e-01,+1.097692e-01,-8.328549e+01,
+7.260000e+04,+1.280093e-02,-1.088696e-01,+1.096196e-01,-8.329393e+01,
+7.270000e+04,+1.276839e-02,-1.087322e-01,+1.094793e-01,-8.330244e+01,
+7.280000e+04,+1.273407e-02,-1.085766e-01,+1.093208e-01,-8.331080e+01,
+7.290000e+04,+1.270114e-02,-1.084329e-01,+1.091742e-01,-8.331917e+01,
+7.300000e+04,+1.266947e-02,-1.082992e-01,+1.090377e-01,-8.332753e+01,
+7.310000e+04,+1.263672e-02,-1.081531e-01,+1.088889e-01,-8.333572e+01,
+7.320000e+04,+1.260285e-02,-1.079985e-01,+1.087313e-01,-8.334398e+01,
+7.330000e+04,+1.256987e-02,-1.078512e-01,+1.085813e-01,-8.335226e+01,
+7.340000e+04,+1.253849e-02,-1.077189e-01,+1.084462e-01,-8.336063e+01,
+7.350000e+04,+1.250582e-02,-1.075753e-01,+1.082997e-01,-8.336902e+01,
+7.360000e+04,+1.247592e-02,-1.074498e-01,+1.081717e-01,-8.337708e+01,
+7.370000e+04,+1.244284e-02,-1.072976e-01,+1.080167e-01,-8.338520e+01,
+7.380000e+04,+1.241117e-02,-1.071580e-01,+1.078744e-01,-8.339337e+01,
+7.390000e+04,+1.237980e-02,-1.070196e-01,+1.077333e-01,-8.340147e+01,
+7.400000e+04,+1.234934e-02,-1.068883e-01,+1.075993e-01,-8.340955e+01,
+7.410000e+04,+1.231597e-02,-1.067335e-01,+1.074418e-01,-8.341776e+01,
+7.420000e+04,+1.228483e-02,-1.065945e-01,+1.073001e-01,-8.342577e+01,
+7.430000e+04,+1.225444e-02,-1.064643e-01,+1.071672e-01,-8.343392e+01,
+7.440000e+04,+1.222330e-02,-1.063253e-01,+1.070256e-01,-8.344198e+01,
+7.450000e+04,+1.219212e-02,-1.061851e-01,+1.068828e-01,-8.345000e+01,
+7.460000e+04,+1.216175e-02,-1.060497e-01,+1.067448e-01,-8.345791e+01,
+7.470000e+04,+1.213204e-02,-1.059181e-01,+1.066106e-01,-8.346571e+01,
+7.480000e+04,+1.210159e-02,-1.057836e-01,+1.064736e-01,-8.347375e+01,
+7.490000e+04,+1.207020e-02,-1.056373e-01,+1.063246e-01,-8.348160e+01,
+7.500000e+04,+1.203989e-02,-1.055018e-01,+1.061866e-01,-8.348955e+01,
+7.510000e+04,+1.201006e-02,-1.053691e-01,+1.060513e-01,-8.349744e+01,
+7.520000e+04,+1.198060e-02,-1.052394e-01,+1.059192e-01,-8.350532e+01,
+7.530000e+04,+1.195033e-02,-1.050996e-01,+1.057769e-01,-8.351305e+01,
+7.540000e+04,+1.192076e-02,-1.049697e-01,+1.056444e-01,-8.352103e+01,
+7.550000e+04,+1.189067e-02,-1.048346e-01,+1.055068e-01,-8.352898e+01,
+7.560000e+04,+1.186041e-02,-1.046909e-01,+1.053606e-01,-8.353652e+01,
+7.570000e+04,+1.183124e-02,-1.045612e-01,+1.052285e-01,-8.354436e+01,
+7.580000e+04,+1.180318e-02,-1.044400e-01,+1.051049e-01,-8.355213e+01,
+7.590000e+04,+1.177328e-02,-1.042970e-01,+1.049594e-01,-8.355959e+01,
+7.600000e+04,+1.174603e-02,-1.041807e-01,+1.048408e-01,-8.356725e+01,
+7.610000e+04,+1.171521e-02,-1.040352e-01,+1.046927e-01,-8.357509e+01,
+7.620000e+04,+1.168634e-02,-1.039015e-01,+1.045566e-01,-8.358260e+01,
+7.630000e+04,+1.165822e-02,-1.037744e-01,+1.044272e-01,-8.359015e+01,
+7.640000e+04,+1.162823e-02,-1.036357e-01,+1.042861e-01,-8.359801e+01,
+7.650000e+04,+1.159957e-02,-1.035025e-01,+1.041505e-01,-8.360551e+01,
+7.660000e+04,+1.157179e-02,-1.033753e-01,+1.040209e-01,-8.361291e+01,
+7.670000e+04,+1.154213e-02,-1.032373e-01,+1.038805e-01,-8.362070e+01,
+7.680000e+04,+1.151458e-02,-1.031158e-01,+1.037567e-01,-8.362837e+01,
+7.690000e+04,+1.148690e-02,-1.029903e-01,+1.036289e-01,-8.363588e+01,
+7.700000e+04,+1.145829e-02,-1.028566e-01,+1.034928e-01,-8.364342e+01,
+7.710000e+04,+1.143002e-02,-1.027271e-01,+1.033611e-01,-8.365105e+01,
+7.720000e+04,+1.140305e-02,-1.026061e-01,+1.032378e-01,-8.365849e+01,
+7.730000e+04,+1.137433e-02,-1.024680e-01,+1.030974e-01,-8.366588e+01,
+7.740000e+04,+1.134710e-02,-1.023437e-01,+1.029709e-01,-8.367331e+01,
+7.750000e+04,+1.131931e-02,-1.022110e-01,+1.028358e-01,-8.368055e+01,
+7.760000e+04,+1.129150e-02,-1.020809e-01,+1.027035e-01,-8.368798e+01,
+7.770000e+04,+1.126371e-02,-1.019486e-01,+1.025689e-01,-8.369528e+01,
+7.780000e+04,+1.123644e-02,-1.018223e-01,+1.024404e-01,-8.370269e+01,
+7.790000e+04,+1.120907e-02,-1.016931e-01,+1.023090e-01,-8.370999e+01,
+7.800000e+04,+1.118340e-02,-1.015796e-01,+1.021934e-01,-8.371732e+01,
+7.810000e+04,+1.115698e-02,-1.014575e-01,+1.020691e-01,-8.372456e+01,
+7.820000e+04,+1.112926e-02,-1.013256e-01,+1.019349e-01,-8.373194e+01,
+7.830000e+04,+1.110248e-02,-1.011973e-01,+1.018045e-01,-8.373904e+01,
+7.840000e+04,+1.107565e-02,-1.010677e-01,+1.016727e-01,-8.374611e+01,
+7.850000e+04,+1.104953e-02,-1.009468e-01,+1.015497e-01,-8.375332e+01,
+7.860000e+04,+1.102240e-02,-1.008175e-01,+1.014182e-01,-8.376061e+01,
+7.870000e+04,+1.099573e-02,-1.006915e-01,+1.012901e-01,-8.376786e+01,
+7.880000e+04,+1.096900e-02,-1.005623e-01,+1.011587e-01,-8.377497e+01,
+7.890000e+04,+1.094391e-02,-1.004515e-01,+1.010459e-01,-8.378230e+01,
+7.900000e+04,+1.091856e-02,-1.003324e-01,+1.009248e-01,-8.378928e+01,
+7.910000e+04,+1.089181e-02,-1.002042e-01,+1.007944e-01,-8.379651e+01,
+7.920000e+04,+1.086575e-02,-1.000776e-01,+1.006658e-01,-8.380348e+01,
+7.930000e+04,+1.084039e-02,-9.995881e-02,+1.005449e-01,-8.381055e+01,
+7.940000e+04,+1.081348e-02,-9.982786e-02,+1.004118e-01,-8.381775e+01,
+7.950000e+04,+1.078819e-02,-9.970918e-02,+1.002911e-01,-8.382481e+01,
+7.960000e+04,+1.076287e-02,-9.958897e-02,+1.001689e-01,-8.383181e+01,
+7.970000e+04,+1.073760e-02,-9.947152e-02,+1.000494e-01,-8.383897e+01,
+7.980000e+04,+1.071258e-02,-9.935475e-02,+9.993061e-02,-8.384605e+01,
+7.990000e+04,+1.068706e-02,-9.923189e-02,+9.980572e-02,-8.385305e+01,
+8.000000e+04,+1.066288e-02,-9.911867e-02,+9.969056e-02,-8.385990e+01,
