Datos provenientes de SR865 
F,X,Y,R,T,
+1.212000e+05,+5.652632e-03,-6.584160e-02,+6.608380e-02,-8.509307e+01,
+1.214000e+05,+5.636807e-03,-6.573487e-02,+6.597611e-02,-8.509883e+01,
+1.216000e+05,+5.620464e-03,-6.562578e-02,+6.586602e-02,-8.510490e+01,
+1.218000e+05,+5.604821e-03,-6.552241e-02,+6.576170e-02,-8.511079e+01,
+1.220000e+05,+5.588316e-03,-6.541175e-02,+6.565002e-02,-8.511691e+01,
+1.222000e+05,+5.572565e-03,-6.530615e-02,+6.554347e-02,-8.512276e+01,
+1.224000e+05,+5.556925e-03,-6.520224e-02,+6.543861e-02,-8.512868e+01,
+1.226000e+05,+5.541429e-03,-6.510077e-02,+6.533619e-02,-8.513466e+01,
+1.228000e+05,+5.525944e-03,-6.499676e-02,+6.523123e-02,-8.514046e+01,
+1.230000e+05,+5.510158e-03,-6.488936e-02,+6.512289e-02,-8.514629e+01,
+1.232000e+05,+5.494337e-03,-6.478418e-02,+6.501675e-02,-8.515234e+01,
+1.234000e+05,+5.478805e-03,-6.468081e-02,+6.491245e-02,-8.515829e+01,
+1.236000e+05,+5.463023e-03,-6.458066e-02,+6.481131e-02,-8.516473e+01,
+1.238000e+05,+5.448200e-03,-6.448296e-02,+6.471271e-02,-8.517051e+01,
+1.240000e+05,+5.432710e-03,-6.437707e-02,+6.460589e-02,-8.517629e+01,
+1.242000e+05,+5.416830e-03,-6.427438e-02,+6.450222e-02,-8.518269e+01,
+1.244000e+05,+5.401826e-03,-6.417545e-02,+6.440239e-02,-8.518859e+01,
+1.246000e+05,+5.386743e-03,-6.407967e-02,+6.430569e-02,-8.519482e+01,
+1.248000e+05,+5.371119e-03,-6.397903e-02,+6.420409e-02,-8.520119e+01,
