f,X,Y,R,T 
7720,0.5070362091064453,-0.5067662596702576,0.7168666124343872,-44.9847412109375
7730,0.5063639879226685,-0.5067375302314758,0.7163709998130798,-45.02112579345703
7740,0.5057265162467957,-0.506740927696228,0.7159229516983032,-45.057403564453125
7750,0.5051090121269226,-0.5067641735076904,0.7155033349990845,-45.09371566772461
7760,0.504470944404602,-0.5067632794380188,0.7150524258613586,-45.129878997802734
7770,0.5037945508956909,-0.5067238211631775,0.7145473957061768,-45.16608428955078
7780,0.5031921863555908,-0.5067567825317383,0.7141461968421936,-45.20222091674805
7790,0.5025549530982971,-0.50675368309021,0.7136951684951782,-45.238346099853516
7800,0.5019317865371704,-0.5067625045776367,0.713262677192688,-45.274391174316406
7810,0.5012913942337036,-0.506751298904419,0.7128041982650757,-45.310333251953125
7820,0.5006811618804932,-0.506770670413971,0.7123889923095703,-45.346317291259766
7830,0.5000619292259216,-0.5067781209945679,0.7119593024253845,-45.38218307495117
7840,0.499426931142807,-0.5067689418792725,0.7115069031715393,-45.41806411743164
7850,0.4987976849079132,-0.5067636370658875,0.7110614776611328,-45.45387649536133
7860,0.498166561126709,-0.5067547559738159,0.7106125950813293,-45.489646911621094
7870,0.4975496828556061,-0.5067579746246338,0.7101826071739197,-45.52531433105469
7880,0.4969293475151062,-0.5067580938339233,0.7097482085227966,-45.561058044433594
7890,0.49629858136177063,-0.5067445039749146,0.7092970609664917,-45.5966682434082
7900,0.4956568777561188,-0.506717324256897,0.7088286876678467,-45.63218688964844
7910,0.4950196444988251,-0.5066940784454346,0.7083666324615479,-45.667720794677734
7920,0.4944027364253998,-0.5066908597946167,0.7079333066940308,-45.7032470703125
7930,0.49377864599227905,-0.5066770911216736,0.7074878215789795,-45.7386474609375
7940,0.49313512444496155,-0.506643533706665,0.707014799118042,-45.77409744262695
7950,0.4925250709056854,-0.5066404342651367,0.7065871953964233,-45.80936813354492
7960,0.4918909966945648,-0.5066127777099609,0.7061254978179932,-45.844696044921875
7970,0.4912971556186676,-0.506624162197113,0.7057201266288757,-45.87993240356445
7980,0.490666925907135,-0.5065970420837402,0.7052620649337769,-45.91515350341797
7990,0.4900323748588562,-0.5065643787384033,0.7047972679138184,-45.95035934448242
8000,0.4894174337387085,-0.5065491199493408,0.7043589353561401,-45.985450744628906
8010,0.48879536986351013,-0.5065258741378784,0.7039101123809814,-46.02054977416992
8020,0.48817411065101624,-0.5065023303031921,0.7034618258476257,-46.055633544921875
8030,0.48757147789001465,-0.5064955353736877,0.7030388116836548,-46.090606689453125
8040,0.4869782328605652,-0.5064973831176758,0.7026289105415344,-46.12556076049805
8050,0.4863789677619934,-0.5064918994903564,0.7022097706794739,-46.160499572753906
8060,0.4857270419597626,-0.5064282417297363,0.7017123699188232,-46.19529342651367
8070,0.4851323068141937,-0.5064246654510498,0.7012983560562134,-46.23016357421875
8080,0.4845024049282074,-0.5063813924789429,0.7008314728736877,-46.264896392822266
8090,0.4838895797729492,-0.5063545107841492,0.7003885507583618,-46.299598693847656
8100,0.4832981824874878,-0.5063492655754089,0.6999762058258057,-46.33430099487305
8110,0.4826964735984802,-0.5063313841819763,0.6995479464530945,-46.36894226074219
8120,0.48208171129226685,-0.5062986016273499,0.699100136756897,-46.40355682373047
8130,0.48148706555366516,-0.5062841176986694,0.6986798048019409,-46.43804931640625
8140,0.4808761179447174,-0.5062523484230042,0.698235809803009,-46.47258758544922
8150,0.4802604615688324,-0.5062137842178345,0.6977840065956116,-46.507057189941406
8160,0.4796624481678009,-0.5061916708946228,0.6973564624786377,-46.54145050048828
8170,0.4790564477443695,-0.5061599612236023,0.6969167590141296,-46.57582092285156
8180,0.4784328043460846,-0.5061081051826477,0.6964505314826965,-46.61015319824219
8190,0.47783002257347107,-0.5060757398605347,0.6960130333900452,-46.64437484741211
8200,0.47725674510002136,-0.5060752034187317,0.6956192255020142,-46.678680419921875
8210,0.4766479730606079,-0.5060346722602844,0.6951721906661987,-46.712890625
8220,0.476052850484848,-0.5060063600540161,0.6947436332702637,-46.74702072143555
8230,0.4754664897918701,-0.5059863924980164,0.6943274736404419,-46.781131744384766
8240,0.4748695194721222,-0.5059531331062317,0.6938945055007935,-46.81517028808594
8250,0.47426992654800415,-0.5059158205986023,0.6934571266174316,-46.849185943603516
8260,0.4736926555633545,-0.5059011578559875,0.6930516958236694,-46.883174896240234
8270,0.4730709493160248,-0.5058370232582092,0.6925801634788513,-46.91708755493164
8280,0.4724697172641754,-0.5057939291000366,0.6921380758285522,-46.95100021362305
8290,0.47187453508377075,-0.5057543516159058,0.6917029619216919,-46.98479080200195
8300,0.471270352602005,-0.5057054162025452,0.6912552118301392,-47.01864242553711
8310,0.4706983268260956,-0.5056891441345215,0.6908533573150635,-47.052425384521484
8320,0.47010940313339233,-0.5056520700454712,0.6904251575469971,-47.08610534667969
8330,0.4695441424846649,-0.5056392550468445,0.6900309920310974,-47.119754791259766
8340,0.46891871094703674,-0.5055606365203857,0.6895478963851929,-47.15338897705078
8350,0.4683740437030792,-0.5055680871009827,0.6891831159591675,-47.187015533447266
8360,0.4677716791629791,-0.5055109262466431,0.6887319087982178,-47.220542907714844
8370,0.46719443798065186,-0.5054790377616882,0.6883165836334229,-47.254005432128906
8380,0.46662527322769165,-0.5054542422294617,0.687912106513977,-47.28741455078125
8390,0.46601954102516174,-0.5053896307945251,0.6874539256095886,-47.320858001708984
8400,0.4654240906238556,-0.505333662033081,0.6870092153549194,-47.35420227050781
8410,0.464842289686203,-0.5052911043167114,0.6865838766098022,-47.387508392333984
8420,0.46426039934158325,-0.5052465796470642,0.6861572265625,-47.420753479003906
8430,0.46365639567375183,-0.50517737865448,0.6856977343559265,-47.454002380371094
8440,0.4631079137325287,-0.50516676902771,0.685319185256958,-47.487186431884766
8450,0.4625205099582672,-0.505111813545227,0.684881865978241,-47.520301818847656
8460,0.46193134784698486,-0.5050544142723083,0.6844417452812195,-47.55343246459961
8470,0.4613000452518463,-0.5049492120742798,0.683938205242157,-47.586509704589844
8480,0.46073219180107117,-0.5049112439155579,0.6835272312164307,-47.619503021240234
8490,0.46018823981285095,-0.5048975944519043,0.6831506490707397,-47.65243148803711
8500,0.4595808684825897,-0.5048140287399292,0.6826798915863037,-47.685386657714844
8510,0.4590226709842682,-0.5047829151153564,0.6822811961174011,-47.718284606933594
8520,0.45844554901123047,-0.5047298073768616,0.6818536520004272,-47.751163482666016
8530,0.4578694999217987,-0.5046756863594055,0.6814265251159668,-47.78395462036133
8540,0.45731455087661743,-0.5046430230140686,0.6810294985771179,-47.816688537597656
8550,0.45670410990715027,-0.5045480132102966,0.6805493235588074,-47.849403381347656
8560,0.45615726709365845,-0.504522442817688,0.6801634430885315,-47.882110595703125
8570,0.45557379722595215,-0.5044543743133545,0.6797217726707458,-47.91474151611328
8580,0.45498770475387573,-0.5043824911117554,0.6792757511138916,-47.94736862182617
8590,0.45444947481155396,-0.5043610334396362,0.6788994073867798,-47.979881286621094
8600,0.45387548208236694,-0.5042996406555176,0.6784696578979492,-48.012420654296875
8610,0.4532869756221771,-0.5042189955711365,0.6780161261558533,-48.04482650756836
8620,0.4527147114276886,-0.504155695438385,0.677586555480957,-48.077232360839844
8630,0.45213598012924194,-0.5040842294692993,0.677146852016449,-48.1096305847168
8640,0.45159968733787537,-0.504058837890625,0.6767699122428894,-48.14199447631836
8650,0.45105284452438354,-0.504020631313324,0.6763767004013062,-48.17433547973633
8660,0.450482040643692,-0.5039536356925964,0.6759462356567383,-48.20660400390625
8670,0.44991156458854675,-0.5038848519325256,0.6755148768424988,-48.23878860473633
8680,0.44937145709991455,-0.5038500428199768,0.6751292943954468,-48.27101135253906
8690,0.4488079845905304,-0.5037869215011597,0.6747071743011475,-48.303157806396484
8700,0.44825831055641174,-0.50373774766922,0.6743050217628479,-48.33524703979492
8710,0.44770634174346924,-0.5036845803260803,0.673898458480835,-48.367305755615234
8720,0.44714996218681335,-0.5036248564720154,0.6734842658042908,-48.3993034362793
8730,0.4465573728084564,-0.5035234093666077,0.6730151176452637,-48.43128967285156
8740,0.44601672887802124,-0.5034785270690918,0.6726228594779968,-48.46321487426758
8750,0.44549039006233215,-0.503448486328125,0.6722515225410461,-48.495094299316406
8760,0.4449365437030792,-0.5033862590789795,0.6718379259109497,-48.52695083618164
8770,0.44436830282211304,-0.5033068060874939,0.6714022159576416,-48.55879211425781
8780,0.44382068514823914,-0.5032504200935364,0.6709976196289062,-48.59066390991211
8790,0.44326555728912354,-0.503182590007782,0.6705796718597412,-48.62240219116211
8800,0.44268208742141724,-0.5030818581581116,0.6701184511184692,-48.654144287109375
8810,0.44214028120040894,-0.503026008605957,0.6697187423706055,-48.68578338623047
8820,0.4415387809276581,-0.5029023289680481,0.6692288517951965,-48.717472076416016
8830,0.4410336911678314,-0.5028870105743408,0.6688841581344604,-48.749122619628906
8840,0.44049420952796936,-0.5028296709060669,0.6684854626655579,-48.780643463134766
8850,0.43994712829589844,-0.5027639269828796,0.6680756211280823,-48.812225341796875
8860,0.4393657445907593,-0.5026561617851257,0.6676117181777954,-48.84368133544922
8870,0.4388161599636078,-0.5025838017463684,0.6671956777572632,-48.875125885009766
8880,0.4382762908935547,-0.5025219917297363,0.6667941212654114,-48.90657424926758
8890,0.4376986622810364,-0.5024140477180481,0.6663332581520081,-48.93790817260742
8900,0.43716731667518616,-0.502358615398407,0.6659425497055054,-48.96923828125
8910,0.4365990459918976,-0.502257764339447,0.6654934883117676,-49.000450134277344
8920,0.4360498785972595,-0.5021789073944092,0.6650737524032593,-49.03169631958008
8930,0.4354931712150574,-0.5020901560783386,0.6646419167518616,-49.06291961669922
8940,0.43495312333106995,-0.5020186305046082,0.6642340421676636,-49.09407043457031
8950,0.43441054224967957,-0.5019435286521912,0.6638221740722656,-49.12521743774414
8960,0.4338604509830475,-0.5018577575683594,0.6633973717689514,-49.15629196166992
8970,0.4333554208278656,-0.5018227100372314,0.6630406379699707,-49.18733215332031
8980,0.43277186155319214,-0.5016960501670837,0.6625635027885437,-49.21836471557617
8990,0.4322543442249298,-0.5016446113586426,0.6621865630149841,-49.249359130859375
9000,0.4317009747028351,-0.5015500783920288,0.6617538928985596,-49.28031921386719
9010,0.43118971586227417,-0.5015031695365906,0.6613849401473999,-49.31123352050781
9020,0.430637001991272,-0.5014063119888306,0.6609512567520142,-49.34208679199219
9030,0.43014273047447205,-0.5013765692710876,0.6606067419052124,-49.372928619384766
9040,0.4295824468135834,-0.501268744468689,0.6601601839065552,-49.403743743896484
9050,0.42906638979911804,-0.5012109875679016,0.6597805023193359,-49.434505462646484
9060,0.4285174310207367,-0.5011132955551147,0.6593495011329651,-49.46522521972656
9070,0.4279729425907135,-0.5010191202163696,0.6589241623878479,-49.495887756347656
9080,0.4274430572986603,-0.5009410977363586,0.6585207581520081,-49.526527404785156
9090,0.42692047357559204,-0.5008700489997864,0.6581275463104248,-49.557125091552734
9100,0.4263859987258911,-0.5007832646369934,0.6577149629592896,-49.58765411376953
9110,0.4258311688899994,-0.50067138671875,0.6572701334953308,-49.61815643310547
9120,0.4253181219100952,-0.5006071329116821,0.6568889021873474,-49.648616790771484
9130,0.4247880280017853,-0.5005232095718384,0.6564817428588867,-49.67913055419922
9140,0.424250990152359,-0.5004277229309082,0.6560615301132202,-49.70949172973633
9150,0.4237091541290283,-0.5003254413604736,0.655633270740509,-49.739830017089844
9160,0.42322662472724915,-0.500293493270874,0.6552971601486206,-49.77022171020508
9170,0.42269641160964966,-0.5002021193504333,0.6548850536346436,-49.800472259521484
9180,0.42214807868003845,-0.5000883936882019,0.6544443368911743,-49.830718994140625
9190,0.42164143919944763,-0.5000233054161072,0.6540679335594177,-49.8609504699707
9200,0.42112070322036743,-0.49993929266929626,0.6536681056022644,-49.89109802246094
9210,0.4205778241157532,-0.4998288154602051,0.6532339453697205,-49.92127227783203
9220,0.42006513476371765,-0.4997518062591553,0.6528449654579163,-49.951351165771484
9230,0.419528990983963,-0.4996451735496521,0.6524184942245483,-49.98136520385742
9240,0.41900721192359924,-0.4995554983615875,0.6520143747329712,-50.011417388916016
9250,0.4185015857219696,-0.4994831681251526,0.6516340970993042,-50.0413932800293
9260,0.4179815351963043,-0.4993925392627716,0.6512306928634644,-50.07134246826172
9270,0.41747716069221497,-0.4993192255496979,0.6508508920669556,-50.10124969482422
9280,0.4169595241546631,-0.49922898411750793,0.6504497528076172,-50.13113021850586
9290,0.4164586067199707,-0.4991573989391327,0.6500737071037292,-50.160972595214844
9300,0.41593602299690247,-0.49905839562416077,0.6496630907058716,-50.190765380859375
9310,0.4153894782066345,-0.4989287555217743,0.6492136120796204,-50.220497131347656
9320,0.4148770272731781,-0.49883875250816345,0.6488166451454163,-50.250186920166016
9330,0.414364218711853,-0.49874719977378845,0.6484184265136719,-50.27985382080078
9340,0.4138585329055786,-0.49866339564323425,0.6480309367179871,-50.30950927734375
9350,0.41332706809043884,-0.49854645133018494,0.6476016044616699,-50.339080810546875
9360,0.41283026337623596,-0.49847158789634705,0.6472269296646118,-50.368709564208984
9370,0.41231852769851685,-0.49837633967399597,0.6468273401260376,-50.39823913574219
9380,0.4118363559246063,-0.49831637740135193,0.6464738249778748,-50.42777633666992
9390,0.4113382399082184,-0.498234361410141,0.6460933089256287,-50.45719528198242
9400,0.41080519556999207,-0.4981097877025604,0.645658016204834,-50.486637115478516
9410,0.410315603017807,-0.49803653359413147,0.6452900767326355,-50.51603317260742
9420,0.40980494022369385,-0.497935950756073,0.6448878049850464,-50.545372009277344
9430,0.40927502512931824,-0.4978097081184387,0.6444536447525024,-50.57461166381836
9440,0.4087847173213959,-0.497732549905777,0.64408278465271,-50.60394287109375
9450,0.4082496762275696,-0.49759799242019653,0.6436392664909363,-50.633148193359375
9460,0.4077746570110321,-0.497535765171051,0.6432900428771973,-50.6623420715332
9470,0.4072764217853546,-0.4974450170993805,0.6429040431976318,-50.69155502319336
9480,0.40676063299179077,-0.4973309636116028,0.6424891352653503,-50.720703125
9490,0.40626996755599976,-0.49724557995796204,0.6421124935150146,-50.74977111816406
9500,0.40573248267173767,-0.49710217118263245,0.6416614651679993,-50.77883529663086
9510,0.40526166558265686,-0.4970395863056183,0.6413153409957886,-50.80788803100586
9520,0.4047284722328186,-0.49689793586730957,0.6408687233924866,-50.83682632446289
9530,0.40424445271492004,-0.4968152940273285,0.6404989957809448,-50.865726470947266
9540,0.40375611186027527,-0.4967276155948639,0.6401228904724121,-50.89468002319336
9550,0.40324196219444275,-0.49660730361938477,0.6397053003311157,-50.923614501953125
9560,0.40275248885154724,-0.49651455879211426,0.6393248438835144,-50.95243453979492
9570,0.40225327014923096,-0.496409147977829,0.6389285326004028,-50.98124694824219
9580,0.40177837014198303,-0.49633172154426575,0.6385695338249207,-51.009979248046875
9590,0.40126267075538635,-0.4962027370929718,0.6381449103355408,-51.03867721557617
9600,0.4008043110370636,-0.4961445927619934,0.637811541557312,-51.067413330078125
9610,0.4003085494041443,-0.4960383176803589,0.6374174356460571,-51.0960693359375
9620,0.39977791905403137,-0.49588635563850403,0.6369659304618835,-51.124629974365234
9630,0.3993014395236969,-0.4958015978336334,0.6366010308265686,-51.153228759765625
9640,0.398785263299942,-0.4956655502319336,0.6361713409423828,-51.1817512512207
9650,0.3983142077922821,-0.4955839514732361,0.6358125805854797,-51.2102165222168
9660,0.39784449338912964,-0.49550437927246094,0.635456383228302,-51.238731384277344
9670,0.3973139524459839,-0.49534687399864197,0.6350014805793762,-51.26716232299805
9680,0.3968234360218048,-0.4952382743358612,0.6346099376678467,-51.29557418823242
9690,0.39635154604911804,-0.49515196681022644,0.6342476010322571,-51.32396697998047
9700,0.3958500921726227,-0.4950261414051056,0.633836030960083,-51.35224914550781
9710,0.395368367433548,-0.49492594599723816,0.6334570646286011,-51.380615234375
9720,0.3948850631713867,-0.4948207437992096,0.6330732107162476,-51.40884780883789
9730,0.39441388845443726,-0.4947306215763092,0.6327090263366699,-51.43710708618164
9740,0.3938872516155243,-0.4945683777332306,0.632253885269165,-51.46525955200195
9750,0.3934252858161926,-0.4944874942302704,0.6319029331207275,-51.49345779418945
9760,0.39291736483573914,-0.4943467974662781,0.6314767003059387,-51.52157211303711
9770,0.3924678862094879,-0.4942782521247864,0.6311433911323547,-51.549644470214844
9780,0.39196833968162537,-0.4941462576389313,0.6307294964790344,-51.57772445678711
9790,0.3914791941642761,-0.49402502179145813,0.6303305625915527,-51.605712890625
9800,0.3910256028175354,-0.4939478635787964,0.6299884915351868,-51.63368606567383
9810,0.39054933190345764,-0.49384021759033203,0.6296085119247437,-51.66158676147461
9820,0.39007654786109924,-0.49373576045036316,0.6292334794998169,-51.689456939697266
9830,0.38958218693733215,-0.49360212683677673,0.6288222074508667,-51.71725082397461
9840,0.38909977674484253,-0.4934840202331543,0.6284307241439819,-51.7451057434082
9850,0.3886502683162689,-0.49340710043907166,0.6280920505523682,-51.77295684814453
9860,0.3882046639919281,-0.4933333992958069,0.6277584433555603,-51.80074691772461
9870,0.38773688673973083,-0.49322983622550964,0.6273878812789917,-51.828468322753906
9880,0.3872668445110321,-0.4931222200393677,0.6270127892494202,-51.85615921020508
9890,0.386778861284256,-0.49299079179763794,0.6266081929206848,-51.88383102416992
9900,0.3862989842891693,-0.49286964535713196,0.6262167096138,-51.91153335571289
9910,0.38584986329078674,-0.4927850067615509,0.6258732080459595,-51.939109802246094
9920,0.3853626549243927,-0.4926510155200958,0.6254673600196838,-51.96668243408203
9930,0.3848816454410553,-0.4925239086151123,0.6250709295272827,-51.99423599243164
9940,0.384418785572052,-0.49241873621940613,0.6247031688690186,-52.02174377441406
9950,0.38398295640945435,-0.49234747886657715,0.6243788599967957,-52.04924774169922
9960,0.38349875807762146,-0.49221211671829224,0.6239743828773499,-52.07666015625
9970,0.38300254940986633,-0.49206051230430603,0.6235498785972595,-52.10406494140625
9980,0.38252952694892883,-0.4919375777244568,0.6231624484062195,-52.131446838378906
9990,0.38205552101135254,-0.4918113946914673,0.6227719187736511,-52.15874481201172
10000,0.3816027343273163,-0.4917125105857849,0.6224161386489868,-52.18607711791992
10010,0.381115198135376,-0.49156734347343445,0.6220026612281799,-52.213356018066406
10020,0.380665123462677,-0.4914693236351013,0.621649444103241,-52.2406005859375
10030,0.3802139461040497,-0.49136823415756226,0.6212932467460632,-52.26778793334961
10040,0.37971916794776917,-0.4912092685699463,0.6208648681640625,-52.294921875
10050,0.37925824522972107,-0.4910939931869507,0.6204918622970581,-52.322086334228516
10060,0.3788078725337982,-0.4909897446632385,0.6201341152191162,-52.34913635253906
10070,0.37838777899742126,-0.49092546105384827,0.6198266744613647,-52.37624740600586
10080,0.37793710827827454,-0.4908200800418854,0.6194681525230408,-52.403316497802734
10090,0.3774765431880951,-0.4907006025314331,0.619092583656311,-52.430335998535156
10100,0.3770342469215393,-0.49060291051864624,0.6187455058097839,-52.4572868347168
10110,0.3765759766101837,-0.49048352241516113,0.6183717250823975,-52.48421096801758
10120,0.37608739733695984,-0.4903232455253601,0.6179471015930176,-52.51109313964844
10130,0.3756352961063385,-0.49021032452583313,0.6175824403762817,-52.53799819946289
10140,0.3751719892024994,-0.49008044600486755,0.6171976327896118,-52.56480407714844
10150,0.3747066855430603,-0.48994797468185425,0.616809606552124,-52.591644287109375
10160,0.3742601275444031,-0.48983797430992126,0.6164510250091553,-52.61840057373047
10170,0.37382781505584717,-0.4897460341453552,0.6161155700683594,-52.6451530456543
10180,0.37336936593055725,-0.48961737751960754,0.6157352328300476,-52.67180633544922
10190,0.37291353940963745,-0.4894929826259613,0.615359902381897,-52.69852828979492
10200,0.3724595308303833,-0.4893687665462494,0.6149860620498657,-52.725162506103516
10210,0.37200799584388733,-0.489246666431427,0.6146155595779419,-52.751766204833984
10220,0.3715445399284363,-0.48910820484161377,0.614224910736084,-52.778358459472656
10230,0.3710876703262329,-0.48897650837898254,0.6138437390327454,-52.80488586425781
10240,0.37065643072128296,-0.4888772666454315,0.6135040521621704,-52.83135986328125
10250,0.3702290654182434,-0.4887838065624237,0.613171398639679,-52.85790252685547
10260,0.36976227164268494,-0.48863473534584045,0.6127707958221436,-52.88428497314453
10270,0.36931028962135315,-0.4885064959526062,0.6123958230018616,-52.910762786865234
10280,0.3688562214374542,-0.48837241530418396,0.6120151877403259,-52.937103271484375
10290,0.36841320991516113,-0.48825356364250183,0.6116533875465393,-52.963504791259766
10300,0.3679966926574707,-0.48816820979118347,0.6113343834877014,-52.98984909057617
10310,0.3675363063812256,-0.48802193999290466,0.6109405159950256,-53.01607131958008
10320,0.36709558963775635,-0.48790231347084045,0.6105799674987793,-53.04235076904297
10330,0.3666432201862335,-0.48776617646217346,0.6101992130279541,-53.068603515625
10340,0.3661930561065674,-0.48763084411621094,0.6098206043243408,-53.09477996826172
10350,0.36575376987457275,-0.48750969767570496,0.6094599962234497,-53.1209602355957
10360,0.36528849601745605,-0.48735225200653076,0.6090549230575562,-53.14708709716797
10370,0.36486151814460754,-0.4872446060180664,0.6087127923965454,-53.17316818237305
10380,0.3644046187400818,-0.48709607124328613,0.6083199977874756,-53.1992301940918
10390,0.36396726965904236,-0.4869723618030548,0.6079590916633606,-53.22524642944336
10400,0.36352309584617615,-0.48683908581733704,0.6075864434242249,-53.25127410888672
10410,0.36309877038002014,-0.4867301285266876,0.6072453260421753,-53.277198791503906
10420,0.3626497685909271,-0.4865871071815491,0.6068622469902039,-53.3031120300293
10430,0.3622239828109741,-0.4864755868911743,0.6065185070037842,-53.329063415527344
10440,0.36176395416259766,-0.48631569743156433,0.6061155796051025,-53.354915618896484
10450,0.361321359872818,-0.4861782491207123,0.6057412624359131,-53.38074493408203
10460,0.36089086532592773,-0.48605695366859436,0.6053870916366577,-53.40660095214844
10470,0.3604709506034851,-0.48594802618026733,0.6050493717193604,-53.432376861572266
10480,0.3600160479545593,-0.4857904613018036,0.604651927947998,-53.45810317993164
10490,0.35957059264183044,-0.48564422130584717,0.60426926612854,-53.48377990722656
10500,0.35914912819862366,-0.4855295717716217,0.6039263606071472,-53.50944137573242
10510,0.3587185740470886,-0.4854026138782501,0.6035683155059814,-53.535133361816406
10520,0.3582799434661865,-0.4852624535560608,0.6031950116157532,-53.56072998046875
10530,0.3578609824180603,-0.48515012860298157,0.6028558015823364,-53.586421966552734
10540,0.35744670033454895,-0.4850398600101471,0.6025212407112122,-53.61190414428711
10550,0.35702696442604065,-0.4849226772785187,0.6021779179573059,-53.63743591308594
10560,0.3565627932548523,-0.48474282026290894,0.6017578840255737,-53.66287612915039
10570,0.3561750650405884,-0.4846683442592621,0.6014683246612549,-53.688419342041016
10580,0.3557501435279846,-0.484540730714798,0.6011139154434204,-53.71385192871094
10590,0.35533398389816284,-0.48442354798316956,0.6007732152938843,-53.73923873901367
10600,0.3548738360404968,-0.4842459559440613,0.6003579497337341,-53.76462173461914
10610,0.3544497489929199,-0.4841155409812927,0.6000020503997803,-53.789920806884766
10620,0.3540284037590027,-0.4839886426925659,0.5996508598327637,-53.81524658203125
10630,0.3535923659801483,-0.48384058475494385,0.5992739796638489,-53.84053421020508
10640,0.35318470001220703,-0.4837294816970825,0.598943829536438,-53.865745544433594
10650,0.3527567982673645,-0.48359134793281555,0.5985799431800842,-53.891029357910156
10660,0.352327823638916,-0.48344919085502625,0.5982123613357544,-53.91619873046875
10670,0.35192593932151794,-0.483343243598938,0.5978900790214539,-53.941349029541016
10680,0.3514907956123352,-0.48319005966186523,0.5975102186203003,-53.9664306640625
10690,0.3510826826095581,-0.48307499289512634,0.5971770882606506,-53.991600036621094
10700,0.35064443945884705,-0.48291507363319397,0.5967901945114136,-54.01660919189453
10710,0.3502439856529236,-0.4828069508075714,0.5964674353599548,-54.04163360595703
10720,0.34982830286026,-0.4826774001121521,0.5961185693740845,-54.0666618347168
10730,0.34940874576568604,-0.48254162073135376,0.5957624316215515,-54.091670989990234
10740,0.3489769697189331,-0.4823864996433258,0.5953836441040039,-54.11656951904297
10750,0.348565936088562,-0.4822598993778229,0.5950402021408081,-54.14149475097656
10760,0.3481634259223938,-0.48214447498321533,0.5947109460830688,-54.166404724121094
10770,0.3477497398853302,-0.48201167583465576,0.5943611264228821,-54.19124221801758
10780,0.34733498096466064,-0.481876939535141,0.594009280204773,-54.21607971191406
10790,0.3469291925430298,-0.48175302147865295,0.5936715006828308,-54.24085998535156
10800,0.34650564193725586,-0.4816034734249115,0.5933026671409607,-54.26560974121094
10810,0.3460993766784668,-0.4814768433570862,0.5929626822471619,-54.29032897949219
10820,0.3457145690917969,-0.48138007521629333,0.592659592628479,-54.31508255004883
10830,0.34527891874313354,-0.48121026158332825,0.5922675728797913,-54.33972930908203
10840,0.34486010670661926,-0.48106396198272705,0.5919045805931091,-54.36441421508789
10850,0.3444688618183136,-0.48095449805259705,0.5915877223014832,-54.38903045654297
10860,0.34403473138809204,-0.4807839095592499,0.5911962985992432,-54.41360855102539
10870,0.34362471103668213,-0.48064568638801575,0.5908453464508057,-54.438140869140625
10880,0.3432440161705017,-0.48054808378219604,0.5905446410179138,-54.462684631347656
10890,0.34282544255256653,-0.4803963601589203,0.5901778936386108,-54.487186431884766
10900,0.3423774242401123,-0.4802027940750122,0.5897601246833801,-54.51169967651367
10910,0.3419733941555023,-0.48006847500801086,0.5894162654876709,-54.536094665527344
10920,0.34157729148864746,-0.4799438714981079,0.589085042476654,-54.56044006347656
10930,0.34117117524147034,-0.4798068106174469,0.5887379050254822,-54.58490753173828
10940,0.3407602906227112,-0.479659765958786,0.5883800387382507,-54.60921859741211
10950,0.34036141633987427,-0.479529470205307,0.5880428552627563,-54.633544921875
10960,0.33997780084609985,-0.479420930147171,0.5877323746681213,-54.657920837402344
10970,0.3395736813545227,-0.4792797565460205,0.587383508682251,-54.68210983276367
10980,0.3391730785369873,-0.479143887758255,0.5870410799980164,-54.70634460449219
10990,0.33874422311782837,-0.4789668023586273,0.5866488218307495,-54.73053741455078
11000,0.33837851881980896,-0.47887831926345825,0.5863654613494873,-54.754722595214844
11010,0.337976336479187,-0.4787367284297943,0.5860177874565125,-54.77885055541992
11020,0.33757680654525757,-0.478598952293396,0.5856748223304749,-54.803001403808594
11030,0.33718442916870117,-0.47846829891204834,0.5853419899940491,-54.82701873779297
11040,0.33677995204925537,-0.47832170128822327,0.5849892497062683,-54.851131439208984
11050,0.3363666832447052,-0.4781598150730133,0.5846189856529236,-54.87511444091797
11060,0.3359794616699219,-0.4780348539352417,0.5842940211296082,-54.89912033081055
11070,0.33558323979377747,-0.477896124124527,0.5839527249336243,-54.923099517822266
11080,0.3351620137691498,-0.47772178053855896,0.5835680365562439,-54.947105407714844
11090,0.33478114008903503,-0.4776022732257843,0.5832515358924866,-54.97099304199219
11100,0.33438965678215027,-0.47746598720550537,0.5829152464866638,-54.99481201171875
11110,0.3340050280094147,-0.47733956575393677,0.5825911164283752,-55.01866912841797
11120,0.33358362317085266,-0.47715941071510315,0.5822020173072815,-55.04248046875
11130,0.3332175314426422,-0.47705602645874023,0.5819075107574463,-55.066192626953125
11140,0.33284977078437805,-0.47695231437683105,0.5816119909286499,-55.09004211425781
11150,0.33243268728256226,-0.47677475214004517,0.581227719783783,-55.11374282836914
11160,0.33205100893974304,-0.47664907574653625,0.5809063911437988,-55.13753128051758
11170,0.3316749632358551,-0.47652819752693176,0.5805923342704773,-55.161163330078125
11180,0.3312547206878662,-0.47634291648864746,0.5802001953125,-55.18477249145508
11190,0.3308602571487427,-0.4761960208415985,0.579854428768158,-55.20848846435547
11200,0.3304963707923889,-0.4760909974575043,0.5795605778694153,-55.23210144042969
11210,0.33011043071746826,-0.4759533107280731,0.5792274475097656,-55.255699157714844
11220,0.3297041058540344,-0.4757833778858185,0.5788562893867493,-55.27915954589844
11230,0.32932090759277344,-0.47564762830734253,0.578526496887207,-55.30269241333008
