Barrido en f -> f_inicial:1000, f_final:500000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
424999.968750,10364371.799469,-30849690.108898,0.248300,-72.302454
425999.968750,10306785.396277,-30567556.617021,0.246120,-72.239819
426999.937500,10280179.890667,-30550459.314667,0.245931,-72.274923
427999.937500,10246384.830214,-30564202.649733,0.245949,-72.339645
428999.968750,10192747.836461,-30568888.776139,0.245853,-72.432721
429999.968750,10181444.103495,-30628597.439516,0.246258,-72.485285
431000.000000,10153816.471698,-30631111.482480,0.246210,-72.533243
431999.937500,10102967.597841,-30366871.943320,0.244174,-72.470801
432999.968750,10069565.493911,-30363358.184032,0.244068,-72.525583
433999.968750,10012069.413840,-30425898.587517,0.244384,-72.658420
435000.000000,9977733.918478,-30152045.105978,0.242317,-72.602414
435999.937500,9950388.867847,-30184084.625341,0.242484,-72.667363
436999.937500,9934312.128240,-29894638.604366,0.240349,-72.530309
437999.968750,9872838.339261,-29931598.525308,0.240469,-72.657551
438999.968750,9857653.314129,-30002053.552812,0.240944,-72.723758
440000.000000,9788219.027510,-30033865.259972,0.241010,-72.861421
440999.937500,9803551.642759,-30113814.983448,0.241626,-72.879867
441999.968750,9738416.360497,-29844370.187845,0.239517,-72.840675
442999.968750,9715711.513850,-29873092.418283,0.239672,-72.896297
444000.000000,9707919.909722,-29986584.291667,0.240477,-72.973577
444999.937500,9618887.961111,-29363835.486111,0.235749,-72.774967
445999.937500,9615064.870474,-29456436.119777,0.236411,-72.834990
446999.968750,9573278.734637,-29506719.344972,0.236678,-72.937182
447999.968750,9572723.323529,-29597252.921569,0.237333,-72.989618
448999.937500,9548187.109397,-29310287.309958,0.235193,-72.868867
449999.937500,9477994.025316,-29407399.109705,0.235733,-73.048418
450999.968750,9509462.417489,-29547115.084626,0.236821,-73.072245
451999.968750,9408235.069209,-29241043.569209,0.234362,-73.077077
453000.000000,9390380.100567,-29343781.820113,0.235066,-73.167207
453999.937500,9342172.589489,-29461739.193182,0.235812,-73.318973
454999.968750,9312872.261364,-28871273.610795,0.231453,-73.077980
455999.968750,9242514.273504,-28974840.085470,0.232042,-73.264030
457000.000000,9250498.775714,-29044284.134286,0.232565,-73.289400
457999.937500,9196928.948498,-28821427.782546,0.230821,-73.257984
458999.937500,9185134.461980,-28926819.868006,0.231560,-73.339683
459999.968750,9170602.235632,-28713526.386494,0.229976,-73.243307
460999.968750,9120620.981268,-28777801.505764,0.230327,-73.370789
462000.000000,9128562.440751,-28872245.884393,0.231033,-73.410456
462999.937500,9077337.285094,-28770031.654124,0.230171,-73.444697
463999.968750,9080558.936139,-28838340.359942,0.230676,-73.477826
464999.968750,8995010.290698,-28576537.167151,0.228574,-73.483504
466000.000000,8943673.850073,-28375425.794760,0.226993,-73.461520
466999.937500,8936732.393586,-28188632.564140,0.225618,-73.365547
467999.937500,8898578.068713,-28291562.152047,0.226280,-73.495908
468999.968750,8930567.863636,-28482967.255132,0.227746,-73.547568
469999.968750,8855685.048458,-28242782.371512,0.225826,-73.546783
470999.937500,8843705.967599,-28369457.648012,0.226722,-73.641901
471999.937500,8803476.653392,-28172953.144543,0.225199,-73.602931
472999.968750,8784753.128698,-28320577.523669,0.226232,-73.722546
473999.968750,8746090.989630,-28107951.416296,0.224595,-73.671809
475000.000000,8739372.413076,-28255519.258544,0.225655,-73.769175
475999.937500,8669732.971726,-28042870.450893,0.223948,-73.776387
476999.968750,8664764.256334,-27872755.152012,0.222697,-73.734759
477999.968750,8618980.368657,-27668312.277612,0.221104,-73.701207
479000.000000,8631686.676647,-27848034.088323,0.222442,-73.782413
479999.937500,8565030.001499,-27640347.185907,0.220778,-73.786730
480999.937500,8556065.303759,-27815202.287218,0.222033,-73.905490
481999.968750,8519806.230422,-27631728.984940,0.220614,-73.867273
482999.968750,8508284.956193,-27820663.016616,0.221966,-73.998596
484000.000000,8457818.984871,-27632006.904690,0.220477,-73.984887
484999.937500,8451654.345455,-27466979.924242,0.219259,-73.900338
485999.968750,8406168.089666,-27597187.448328,0.220108,-74.062738
486999.968750,8381524.949772,-27445202.849315,0.218944,-74.021383
488000.000000,8332280.057927,-27259306.234756,0.217477,-74.006914
488999.937500,8321093.181679,-27094471.929771,0.216250,-73.931135
489999.937500,8313821.937213,-27262054.033691,0.217456,-74.044015
490999.968750,8246500.424847,-27111776.952454,0.216210,-74.085582
491999.968750,8261348.560676,-26953519.807988,0.215088,-73.963108
492999.937500,8217398.092450,-27135792.117103,0.216321,-74.155972
493999.937500,8205898.549383,-26988213.512346,0.215218,-74.091447
494999.968750,8176356.239938,-27169170.410217,0.216474,-74.254833
495999.968750,8162481.268217,-27032187.655814,0.215443,-74.201693
497000.000000,8117431.740683,-26845185.895963,0.213978,-74.179365
497999.937500,8112900.381620,-27086161.507788,0.215728,-74.329492
498999.968750,8075117.934477,-26914267.106084,0.214389,-74.302724
499999.968750,8046323.189063,-26735744.781250,0.213022,-74.254041
