Barrido en f -> f_inicial:1000, f_final:500000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
437500.000000,6405410.829590,-30632721.243408,0.238771,-74.501802
437500.000000,6420005.828369,-30686336.688965,0.239194,-74.495749
437500.000000,6391111.548096,-30702878.758545,0.239273,-74.528337
437500.000000,6405813.748047,-30662464.735352,0.238994,-74.486943
437500.000000,6419259.673828,-30688665.157959,0.239211,-74.472682
437500.000000,6395075.489258,-30681619.138672,0.239120,-74.487699
437500.000000,6383357.247314,-30664876.327637,0.238977,-74.502435
437500.000000,6483333.961914,-30706696.007080,0.239446,-74.339297
445312.500000,6203934.801514,-30365706.994873,0.236465,-74.688482
445312.500000,6136700.294434,-30345638.024658,0.236213,-74.802960
445312.500000,6163743.498779,-30373377.317139,0.236461,-74.764121
445312.500000,6188806.181396,-30359109.064453,0.236393,-74.687110
445312.500000,6097077.662109,-30395747.440430,0.236528,-74.866755
445312.500000,6184292.555176,-30367196.778076,0.236446,-74.698273
445312.500000,6156289.859375,-30393540.068604,0.236601,-74.731973
445312.500000,6198621.054443,-30383868.322266,0.236593,-74.651766
453125.000000,5905004.692383,-29942922.786865,0.232853,-75.026400
453125.000000,5884616.945801,-29896024.344727,0.232472,-75.019860
453125.000000,5948530.855225,-29901977.070068,0.232611,-74.904166
453125.000000,5905542.063232,-30038757.227539,0.233572,-75.033027
453125.000000,5898550.936279,-29919354.607178,0.232667,-74.975160
453125.000000,5933023.701904,-29981508.581299,0.233184,-74.934292
453125.000000,5907418.692627,-29881041.685303,0.232394,-74.944854
453125.000000,5854048.972168,-29879780.526611,0.232306,-75.042919
460937.500000,5526777.289795,-29498439.977539,0.228978,-75.488234
460937.500000,5668551.094971,-29437812.091553,0.228726,-75.200558
460937.500000,5654293.345215,-29471324.142578,0.228956,-75.239389
460937.500000,5656839.810547,-29441281.071045,0.228735,-75.195513
460937.500000,5672306.448975,-29423648.680664,0.228625,-75.160109
460937.500000,5661197.616455,-29420779.355713,0.228587,-75.179931
460937.500000,5656408.249268,-29472391.120605,0.228967,-75.178840
468750.000000,5314686.147461,-29076371.375977,0.225517,-75.684699
468750.000000,5421014.619385,-29087483.658691,0.225748,-75.486019
468750.000000,5370244.369873,-29071324.276611,0.225556,-75.577015
468750.000000,5418769.652832,-29095908.350586,0.225808,-75.464168
468750.000000,5398590.311279,-29101646.405273,0.225823,-75.504605
468750.000000,5455203.527832,-29071404.466553,0.225675,-75.386094
468750.000000,5428369.921143,-29094192.270264,0.225809,-75.415744
468750.000000,5430948.363281,-29060703.163330,0.225561,-75.398927
476562.500000,5127224.003662,-28586709.060791,0.221586,-75.816154
476562.500000,5164743.337158,-28581905.319092,0.221601,-75.741628
476562.500000,5121324.823242,-28594441.495117,0.221636,-75.800315
476562.500000,5131962.906982,-28613087.982910,0.221791,-75.786155
476562.500000,5112442.152588,-28581815.967041,0.221530,-75.813177
476562.500000,5138932.149414,-28577071.305908,0.221530,-75.729635
476562.500000,5132739.139160,-28600840.708984,0.221700,-75.749949
476562.500000,5112156.246094,-28586141.746338,0.221562,-75.784800
484375.000000,4820536.248047,-27980038.471680,0.216622,-76.148795
484375.000000,4799927.281982,-27979362.060059,0.216591,-76.158659
484375.000000,4812296.520508,-27994865.336182,0.216723,-76.139356
484375.000000,4816445.877686,-27995587.216553,0.216734,-76.131354
484375.000000,4798104.902588,-27986345.165771,0.216641,-76.133298
484375.000000,4780817.284424,-27972360.604004,0.216513,-76.162930
484375.000000,4802355.230469,-27998431.639648,0.216737,-76.128968
484375.000000,4821917.246094,-27985127.759521,0.216662,-76.085528
492187.500000,4694464.846924,-27763964.520752,0.214835,-76.232842
492187.500000,4698933.512695,-27754556.207764,0.214770,-76.220680
492187.500000,4674894.229248,-27776613.622803,0.214906,-76.276385
492187.500000,4694026.016846,-27777462.529053,0.214936,-76.238299
492187.500000,4663291.837402,-27759975.445068,0.214766,-76.261708
492187.500000,4683085.537354,-27765930.188477,0.214836,-76.223995
492187.500000,4684616.490967,-27756086.070801,0.214764,-76.217589
492187.500000,4672146.003662,-27767379.057373,0.214833,-76.246436
500000.000000,4468614.643799,-27404257.304688,0.211846,-76.503432
500000.000000,4488887.945801,-27412590.069092,0.211933,-76.464925
500000.000000,4465915.553711,-27404919.536133,0.211847,-76.509149
500000.000000,4472289.202393,-27406436.731689,0.211867,-76.496673
