Barrido en f -> f_inicial:1000, f_final:1000000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
437500.000000,8762935.147461,-30392004.396484,0.241326,-70.228380
437500.000000,8749610.206055,-30400266.844727,0.241358,-70.255716
437500.000000,8744645.327148,-30415448.892578,0.241459,-70.246684
437500.000000,8768280.590820,-30404147.267578,0.241426,-70.199898
437500.000000,8758202.756836,-30404082.149414,0.241404,-70.217401
437500.000000,8764994.143555,-30411866.752930,0.241476,-70.183865
437500.000000,8739458.115234,-30407488.738281,0.241390,-70.226106
437500.000000,8771265.086914,-30392885.954102,0.241350,-70.163430
445312.500000,8469484.408203,-30025160.604492,0.238020,-70.482715
445312.500000,8447318.859375,-30029100.664062,0.238003,-70.523864
445312.500000,8482099.467773,-30030263.057617,0.238084,-70.462965
445312.500000,8479361.118164,-30074709.450195,0.238405,-70.463609
445312.500000,8486459.256836,-30012386.110352,0.237962,-70.419989
447916.666667,8422812.923828,-29809259.730469,0.236338,-70.431041
447916.666667,8363425.051758,-29850558.729492,0.236519,-70.530716
447916.666667,8404405.526367,-29818897.374023,0.236371,-70.441937
447916.666667,8298427.564453,-29856619.247070,0.236430,-70.649463
453125.000000,8180879.073242,-29637483.473633,0.234579,-70.724073
453125.000000,8283691.356445,-29570289.038086,0.234296,-70.505796
453125.000000,8175537.956055,-29614924.054688,0.234403,-70.722480
453125.000000,8187812.986328,-29618508.765625,0.234454,-70.674718
453125.000000,8190747.335938,-29638816.349609,0.234609,-70.679530
458333.333333,8022892.819336,-29314925.727539,0.231887,-70.821895
458333.333333,8021167.181641,-29266032.261719,0.231524,-70.800668
458333.333333,7985100.121094,-29335202.804688,0.231960,-70.872808
458333.333333,8066299.980469,-29364061.426758,0.232336,-70.739649
460937.500000,7935106.722656,-29256673.870117,0.231282,-70.925000
460937.500000,7925158.490234,-29250339.471680,0.231216,-70.911741
460937.500000,7910578.598633,-29225030.216797,0.231000,-70.925847
460937.500000,7944048.372070,-29261265.100586,0.231334,-70.882686
460937.500000,7961918.411133,-29271526.127930,0.231445,-70.826499
468750.000000,7665091.954102,-28986289.273438,0.228756,-71.230789
468750.000000,7672693.221680,-28992497.198242,0.228817,-71.219781
468750.000000,7634921.349609,-28969404.018555,0.228573,-71.278318
468750.000000,7699407.712891,-29017832.433594,0.229056,-71.153751
468750.000000,7646946.103516,-28961573.059570,0.228539,-71.223147
468750.000000,7669920.483398,-29023034.495117,0.229037,-71.210697
468750.000000,7665882.291016,-28971957.839844,0.228652,-71.163667
468750.000000,7677825.655273,-29003441.475586,0.228908,-71.156997
476562.500000,7125051.249023,-28750596.750977,0.225992,-72.065551
476562.500000,7103656.483398,-28720016.042969,0.225726,-72.091523
476562.500000,7092016.006836,-28740335.921875,0.225855,-72.092854
476562.500000,7100429.891602,-28733434.875000,0.225820,-72.073839
476562.500000,7092800.975586,-28752077.414062,0.225944,-72.096822
479166.666667,6932141.886719,-28623540.567383,0.224700,-72.309960
479166.666667,6969672.868164,-28612503.239258,0.224686,-72.233936
479166.666667,6994296.231445,-28640768.197266,0.224940,-72.200441
479166.666667,6950627.313477,-28605307.621094,0.224598,-72.266638
484375.000000,6692707.307617,-28316251.030273,0.221995,-72.594886
484375.000000,6697845.648438,-28318031.810547,0.222017,-72.585847
484375.000000,6684953.500977,-28307294.222656,0.221915,-72.605693
484375.000000,6681330.027344,-28295262.799805,0.221819,-72.575825
484375.000000,6677190.493164,-28331167.767578,0.222079,-72.599998
489583.333333,6430075.173828,-27996100.169922,0.219161,-72.926453
489583.333333,6416070.015625,-27958874.193359,0.218861,-72.937073
489583.333333,6408035.783203,-27912156.633789,0.218499,-72.899983
489583.333333,6378555.799805,-27947603.503906,0.218713,-72.973266
492187.500000,6364628.006836,-27893127.568359,0.218284,-72.976184
492187.500000,6354008.276367,-27837807.389648,0.217855,-72.972265
492187.500000,6363116.981445,-27871269.941406,0.218119,-72.937047
492187.500000,6380843.284180,-27856519.801758,0.218039,-72.895815
492187.500000,6330050.716797,-27864006.937500,0.218009,-72.998447
492187.500000,6384734.744141,-27869308.660156,0.218141,-72.893936
500000.000000,6193287.372070,-27601956.466797,0.215829,-73.118142
500000.000000,6172322.556641,-27616121.384766,0.215899,-73.165842
500000.000000,6186688.194336,-27577807.315430,0.215638,-73.120478
500000.000000,6182462.082031,-27603101.571289,0.215819,-73.140046
500000.000000,6185663.708984,-27618312.780273,0.215938,-73.107084
500000.000000,6215320.353516,-27609113.757812,0.215919,-73.044421
500000.000000,6212998.329102,-27598986.689453,0.215840,-73.044504
507812.500000,6210959.690430,-27307298.395508,0.213666,-72.883608
507812.500000,6207943.534180,-27334312.141602,0.213861,-72.901867
507812.500000,6201942.901367,-27298291.576172,0.213583,-72.897516
507812.500000,6242174.552734,-27289863.438477,0.213589,-72.813397
507812.500000,6206377.110352,-27290113.834961,0.213530,-72.850515
507812.500000,6209751.802734,-27274929.405273,0.213423,-72.836877
510416.666667,6212786.381836,-27108638.657227,0.212191,-72.754728
510416.666667,6219051.782227,-27083787.112305,0.212017,-72.730689
510416.666667,6220550.391602,-27138621.639648,0.212427,-72.752938
510416.666667,6188325.572266,-27152283.159180,0.212474,-72.788849
515625.000000,6192618.501953,-26757612.199219,0.209547,-72.597153
515625.000000,6167163.980469,-26745131.301758,0.209410,-72.643048
515625.000000,6181032.466797,-26747845.542969,0.209454,-72.616116
515625.000000,6169375.213867,-26763404.085938,0.209550,-72.611555
515625.000000,6198398.138672,-26738019.914062,0.209411,-72.540613
520833.333333,6064891.066406,-26381295.233398,0.206530,-72.645386
520833.333333,6017929.995117,-26355060.333984,0.206255,-72.729931
520833.333333,6023951.293945,-26395468.601562,0.206566,-72.700398
520833.333333,6059735.942383,-26367346.973633,0.206417,-72.613260
520833.333333,6041888.762695,-26426606.947266,0.206828,-72.678079
520833.333333,6081643.166016,-26364007.169922,0.206430,-72.566462
520833.333333,6014827.809570,-26371958.975586,0.206375,-72.671415
520833.333333,6047659.170898,-26367213.985352,0.206396,-72.601383
531250.000000,5740584.188477,-25861508.758789,0.202116,-73.004224
531250.000000,5746007.532227,-25850383.134766,0.202042,-72.987552
531250.000000,5743587.180664,-25842770.542969,0.201982,-72.951734
531250.000000,5743840.978516,-25844953.813477,0.201998,-72.952223
531250.000000,5729517.559570,-25848100.339844,0.201998,-72.983960
531250.000000,5751467.001953,-25833006.416016,0.201922,-72.930494
531250.000000,5725029.537109,-25855894.484375,0.202049,-72.997090
531250.000000,5739999.199219,-25860761.406250,0.202110,-72.929768
531250.000000,5754819.011719,-25859052.955078,0.202122,-72.897676
531250.000000,5738030.601562,-25834867.038086,0.201914,-72.921781
541666.666667,5431790.741211,-25349745.996094,0.197799,-73.350039
541666.666667,5433803.886719,-25359924.285156,0.197878,-73.311774
541666.666667,5431843.296875,-25356568.215820,0.197850,-73.314456
541666.666667,5444248.441406,-25338805.569336,0.197738,-73.279413
541666.666667,5440790.783203,-25347307.916992,0.197796,-73.290832
541666.666667,5446490.366211,-25341278.494141,0.197760,-73.275716
541666.666667,5427038.604492,-25367521.599609,0.197924,-73.290611
541666.666667,5459561.991211,-25333821.504883,0.197725,-73.204708
546875.000000,5308759.588867,-25162038.494141,0.196203,-73.452536
546875.000000,5321555.650391,-25132874.893555,0.196006,-73.411184
546875.000000,5299379.425781,-25140227.969727,0.196026,-73.462963
546875.000000,5307503.757812,-25165112.316406,0.196224,-73.416721
546875.000000,5303952.116211,-25138734.569336,0.196022,-73.412332
552083.333333,5171155.790039,-24933881.657227,0.194284,-73.609542
552083.333333,5159561.595703,-24912104.030273,0.194104,-73.625150
552083.333333,5172733.420898,-24907706.927734,0.194091,-73.553430
552083.333333,5161123.087891,-24910561.695312,0.194095,-73.580341
552083.333333,5170711.060547,-24910480.803711,0.194109,-73.559160
552083.333333,5163003.044922,-24911072.072266,0.194101,-73.576428
552083.333333,5178068.261719,-24917272.858398,0.194171,-73.546050
552083.333333,5176880.429688,-24916626.620117,0.194164,-73.506997
562500.000000,4923196.368164,-24547142.030273,0.191015,-73.903428
562500.000000,4932222.839844,-24544275.858398,0.191007,-73.881882
562500.000000,4925468.697266,-24527557.278320,0.190872,-73.889504
562500.000000,4931930.441406,-24536376.431641,0.190948,-73.878975
562500.000000,4915761.738281,-24532810.445312,0.190897,-73.871560
562500.000000,4919387.843750,-24526334.263672,0.190854,-73.860502
562500.000000,4922177.186523,-24530006.246094,0.190885,-73.855892
562500.000000,4917369.615234,-24541402.027344,0.190963,-73.871815
562500.000000,4922839.020508,-24531440.510742,0.190897,-73.855053
562500.000000,4936375.875000,-24529767.860352,0.190905,-73.781048
572916.666667,4683722.874023,-24104835.641602,0.187351,-74.163384
572916.666667,4687477.733398,-24108625.588867,0.187384,-74.156472
572916.666667,4667303.265625,-24080499.281250,0.187144,-74.190192
572916.666667,4647752.995117,-24096392.387695,0.187235,-74.242065
572916.666667,4671733.027344,-24093741.701172,0.187250,-74.142291
572916.666667,4670355.003906,-24092553.879883,0.187239,-74.144922
572916.666667,4668977.839844,-24102338.565430,0.187310,-74.152423
572916.666667,4684602.308594,-24094630.286133,0.187275,-74.113194
578125.000000,4585115.880859,-23957331.779297,0.186103,-74.281041
578125.000000,4591749.011719,-23962816.466797,0.186154,-74.223739
578125.000000,4579507.078125,-23963386.472656,0.186140,-74.252228
578125.000000,4589599.582031,-23933743.093750,0.185933,-74.215838
578125.000000,4567185.064453,-23926845.496094,0.185849,-74.264563
583333.333333,4387801.820312,-23618705.656250,0.183285,-74.547027
583333.333333,4414693.765625,-23623332.950195,0.183357,-74.440766
583333.333333,4384626.238281,-23622643.819336,0.183310,-74.510949
583333.333333,4378534.299805,-23616604.346680,0.183257,-74.522608
583333.333333,4414023.191406,-23650233.900391,0.183558,-74.454105
583333.333333,4380836.754883,-23622749.577148,0.183306,-74.519880
583333.333333,4413782.467773,-23619331.777344,0.183326,-74.441149
583333.333333,4382323.324219,-23609534.362305,0.183209,-74.464566
593750.000000,4255813.943359,-23407795.653320,0.181521,-74.675457
593750.000000,4284657.937500,-23370732.867188,0.181282,-74.591034
593750.000000,4259245.735352,-23399677.722656,0.181464,-74.663825
593750.000000,4300306.116211,-23365685.135742,0.181266,-74.551719
593750.000000,4262699.042969,-23394777.027344,0.181432,-74.606585
593750.000000,4255731.300781,-23401713.016602,0.181475,-74.626093
593750.000000,4267981.223633,-23396408.086914,0.181452,-74.594770
593750.000000,4270874.153320,-23396862.923828,0.181459,-74.588110
593750.000000,4279593.486328,-23395841.131836,0.181463,-74.567004
593750.000000,4255549.053711,-23388059.131836,0.181372,-74.620637
604166.666667,4041662.903320,-22981087.578125,0.178028,-74.910644
604166.666667,4040469.712891,-23001435.552734,0.178179,-74.922175
604166.666667,4046057.152344,-23016234.224609,0.178298,-74.914959
604166.666667,4024659.783203,-23009624.961914,0.178220,-74.963846
604166.666667,4024711.269531,-22984374.655273,0.178030,-74.953038
604166.666667,4024510.683594,-22987399.424805,0.178053,-74.906069
604166.666667,4019973.310547,-22995093.156250,0.178105,-74.920296
604166.666667,4044253.435547,-22990929.308594,0.178105,-74.859831
609375.000000,3978610.080078,-22869971.932617,0.177110,-74.967683
609375.000000,3969370.458984,-22861682.133789,0.177036,-74.986653
609375.000000,3989292.717773,-22850065.078125,0.176974,-74.933258
609375.000000,3967008.400391,-22873726.683594,0.177123,-74.947811
609375.000000,3969779.536133,-22865642.894531,0.177066,-74.937659
614583.333333,3856901.685547,-22655200.656250,0.175338,-75.125193
614583.333333,3840271.287109,-22643083.399414,0.175225,-75.161022
614583.333333,3816213.413086,-22634082.758789,0.175127,-75.216473
614583.333333,3839528.678711,-22660191.127930,0.175353,-75.169978
614583.333333,3838724.068359,-22660829.166992,0.175357,-75.121585
614583.333333,3836093.713867,-22652341.567383,0.175290,-75.124517
614583.333333,3832604.780273,-22655624.801758,0.175310,-75.134462
614583.333333,3869889.983398,-22664433.186523,0.175424,-75.046510
625000.000000,3677434.342773,-22368506.575195,0.172954,-75.400128
625000.000000,3671507.256836,-22362098.273438,0.172899,-75.412287
625000.000000,3673786.105469,-22333183.020508,0.172684,-75.343106
625000.000000,3691996.488281,-22348689.849609,0.172823,-75.304020
625000.000000,3661406.939453,-22359358.594727,0.172866,-75.384741
625000.000000,3667177.296875,-22359723.253906,0.172876,-75.370490
625000.000000,3682670.039062,-22353247.050781,0.172846,-75.329171
625000.000000,3680241.927734,-22354173.329102,0.172850,-75.335611
625000.000000,3681051.487305,-22352474.347656,0.172838,-75.280241
625000.000000,3712655.262695,-22346650.891602,0.172834,-75.198973
625000.000000,3666592.857422,-22349196.322266,0.172796,-75.314986
635416.666667,3452467.790039,-21934272.894531,0.169411,-75.686902
635416.666667,3458310.901367,-21941867.925781,0.169475,-75.675059
635416.666667,3485380.191406,-21901961.430664,0.169206,-75.589924
635416.666667,3466127.210938,-21946732.807617,0.169521,-75.603397
635416.666667,3465954.791016,-21946290.055664,0.169517,-75.603658
635416.666667,3465495.316406,-21951640.186523,0.169557,-75.606980
635416.666667,3470192.061523,-21930011.164062,0.169400,-75.586304
635416.666667,3456893.111328,-21942523.979492,0.169478,-75.625230
640625.000000,3408248.428711,-21842913.031250,0.168670,-75.709594
640625.000000,3431668.422852,-21836644.827148,0.168650,-75.647108
640625.000000,3414958.885742,-21821125.898438,0.168513,-75.628890
640625.000000,3416998.023438,-21836451.224609,0.168631,-75.629810
640625.000000,3415390.283203,-21828875.390625,0.168572,-75.630892
645833.333333,3230619.228516,-21497123.399414,0.165857,-75.976883
645833.333333,3244726.416016,-21491741.453125,0.165832,-75.937999
645833.333333,3232695.915039,-21472774.385742,0.165675,-75.961917
645833.333333,3230054.952148,-21496496.897461,0.165851,-75.922201
645833.333333,3222205.089844,-21459095.427734,0.165560,-75.928024
645833.333333,3241350.102539,-21473586.734375,0.165691,-75.883749
645833.333333,3237271.531250,-21473887.112305,0.165689,-75.894508
645833.333333,3248138.380859,-21484821.926758,0.165784,-75.870471
656250.000000,3166425.244141,-21351059.762695,0.164682,-76.031868
656250.000000,3197643.506836,-21362211.073242,0.164802,-75.954292
656250.000000,3162926.088867,-21375951.579102,0.164866,-75.993668
656250.000000,3168934.512695,-21389193.310547,0.164973,-75.983054
656250.000000,3172104.041016,-21378250.427734,0.164894,-75.970490
656250.000000,3178311.038086,-21379483.585938,0.164910,-75.954694
656250.000000,3173892.132812,-21378590.177734,0.164898,-75.965933
656250.000000,3188320.284180,-21367853.180664,0.164834,-75.923901
656250.000000,3141380.064453,-21375556.501953,0.164839,-75.991790
656250.000000,3169905.920898,-21368678.665039,0.164819,-75.914281
666666.666667,3000872.283203,-21029524.676758,0.162073,-76.231046
666666.666667,2980013.482422,-21005343.354492,0.161868,-76.277589
666666.666667,2989703.363281,-20984364.718750,0.161720,-76.243689
666666.666667,2969352.760742,-21019270.206055,0.161962,-76.311358
666666.666667,2969654.181641,-20998678.792969,0.161806,-76.302770
666666.666667,3037401.408203,-21030434.756836,0.162119,-76.074402
666666.666667,2997709.780273,-20989642.212891,0.161768,-76.164805
666666.666667,2964877.871094,-20977316.614258,0.161640,-76.247995
671875.000000,2956521.451172,-20917296.781250,0.161177,-76.247654
671875.000000,2943421.110352,-20930878.812500,0.161266,-76.287970
671875.000000,2895073.504883,-20895641.199219,0.160949,-76.404681
671875.000000,2942693.236328,-20920860.264648,0.161190,-76.286141
671875.000000,2979198.463867,-20938456.683594,0.161362,-76.134104
677083.333333,2824551.451172,-20730408.181641,0.159627,-76.473144
677083.333333,2832787.111328,-20723618.913086,0.159584,-76.448279
677083.333333,2805956.386719,-20688320.342773,0.159289,-76.508116
677083.333333,2824872.523438,-20700288.446289,0.159399,-76.461120
677083.333333,2855316.292969,-20655127.134766,0.159090,-76.361453
677083.333333,2835559.433594,-20720720.233398,0.159565,-76.439678
677083.333333,2860471.080078,-20720373.399414,0.159588,-76.309892
677083.333333,2823020.000000,-20731046.637695,0.159630,-76.415488
687500.000000,2704808.585938,-20502950.218750,0.157785,-76.654740
687500.000000,2732939.441406,-20465428.436523,0.157530,-76.563726
687500.000000,2757112.329102,-20475973.858398,0.157634,-76.501150
687500.000000,2738386.410156,-20484592.296875,0.157680,-76.555790
687500.000000,2759631.121094,-20493943.427734,0.157772,-76.500877
687500.000000,2747297.503906,-20484026.290039,0.157685,-76.531095
687500.000000,2724290.027344,-20547057.492188,0.158138,-76.553899
687500.000000,2737331.788086,-20517119.023438,0.157925,-76.507218
687500.000000,2734325.564453,-20515547.579102,0.157910,-76.514892
687500.000000,2745843.811523,-20449564.047852,0.157423,-76.458979
687500.000000,2713049.940430,-20495210.382812,0.157735,-76.565894
687500.000000,2760194.964844,-20472540.232422,0.157611,-76.428009
687500.000000,2743179.123047,-20487596.984375,0.157708,-76.480330
703125.000000,2539185.886719,-20062794.973633,0.154293,-76.828677
703125.000000,2536981.849609,-20038527.308594,0.154107,-76.826236
703125.000000,2562748.855469,-20068508.879883,0.154359,-76.764505
703125.000000,2532164.872070,-20070146.006836,0.154342,-76.851020
703125.000000,2522740.612305,-20061408.274414,0.154267,-76.874417
703125.000000,2585466.568359,-20080429.045898,0.154471,-76.705004
703125.000000,2540119.780273,-20062761.255859,0.154293,-76.826040
703125.000000,2505926.916992,-20047398.958008,0.154145,-76.916772
703125.000000,2560440.153320,-20062491.252930,0.154311,-76.702604
703125.000000,2522318.578125,-20083704.334961,0.154435,-76.817248
703125.000000,2514951.671875,-20064677.636719,0.154284,-76.831241
703125.000000,2536470.949219,-20066842.885742,0.154321,-76.771518
703125.000000,2588853.260742,-20048255.078125,0.154231,-76.617608
703125.000000,2528247.778320,-20069057.503906,0.154330,-76.795414
703125.000000,2537780.161133,-20066808.666016,0.154322,-76.767826
718750.000000,2343141.771484,-19671947.677734,0.151151,-77.183029
718750.000000,2370252.541016,-19688789.041016,0.151303,-77.043285
718750.000000,2349889.090820,-19654110.786133,0.151022,-77.089810
718750.000000,2361092.846680,-19667780.853516,0.151135,-77.062327
718750.000000,2324323.549805,-19664047.006836,0.151074,-77.166679
718750.000000,2369231.196289,-19676991.120117,0.151212,-77.042140
718750.000000,2324694.027344,-19671612.784180,0.151131,-77.168184
718750.000000,2359447.900391,-19667988.595703,0.151135,-77.067123
718750.000000,2342724.128906,-19653623.783203,0.151011,-77.110238
718750.000000,2336778.256836,-19650268.510742,0.150981,-77.056926
718750.000000,2358710.307617,-19657412.679688,0.151055,-76.996340
718750.000000,2358024.461914,-19684902.640625,0.151262,-77.007773
718750.000000,2329371.731445,-19686493.071289,0.151248,-77.090548
718750.000000,2340509.648438,-19667542.538086,0.151115,-77.052108
718750.000000,2324656.918945,-19667000.549805,0.151096,-77.097467
718750.000000,2360256.747070,-19648288.177734,0.150987,-76.988747
734375.000000,2163864.246094,-19273873.617188,0.147976,-77.432878
734375.000000,2167110.947266,-19269555.884766,0.147946,-77.351072
734375.000000,2183659.723633,-19291258.480469,0.148125,-77.309696
734375.000000,2137813.577148,-19295102.312500,0.148115,-77.445427
734375.000000,2166372.087891,-19269159.271484,0.147943,-77.353110
734375.000000,2179687.784180,-19287769.634766,0.148095,-77.320188
734375.000000,2160415.206055,-19300258.171875,0.148173,-77.380826
734375.000000,2176450.836914,-19285151.213867,0.148073,-77.328816
734375.000000,2152949.083008,-19307521.795898,0.148222,-77.405092
734375.000000,2149930.389648,-19292206.876953,0.148104,-77.336442
734375.000000,2175438.145508,-19297774.708984,0.148167,-77.263465
734375.000000,2167833.523438,-19285325.373047,0.148067,-77.281659
734375.000000,2157441.962891,-19276130.061523,0.147988,-77.309129
734375.000000,2182983.014648,-19264709.103516,0.147923,-77.230361
734375.000000,2152568.312500,-19279001.333008,0.148006,-77.324378
734375.000000,2176819.214844,-19305169.751953,0.148225,-77.261861
750000.000000,1999862.248047,-18916083.341797,0.145127,-77.660222
750000.000000,2003763.426758,-18910813.195312,0.145090,-77.646863
750000.000000,1983387.042969,-18911057.050781,0.145076,-77.633797
750000.000000,2007611.964844,-18909555.844727,0.145084,-77.560730
750000.000000,1995795.429688,-18947557.519531,0.145363,-77.608134
750000.000000,2009371.825195,-18914384.527344,0.145122,-77.556994
750000.000000,2010971.511719,-18921604.474609,0.145178,-77.554501
750000.000000,2007411.778320,-18914614.049805,0.145122,-77.562938
750000.000000,2002202.216797,-18926205.633789,0.145206,-77.582218
750000.000000,1998805.311523,-18914488.732422,0.145114,-77.588681
750000.000000,1990576.837891,-18914130.921875,0.145105,-77.537251
750000.000000,2002172.750977,-18916078.266602,0.145129,-77.503128
750000.000000,1991665.065430,-18918137.711914,0.145136,-77.535255
750000.000000,2011926.564453,-18914012.143555,0.145121,-77.473254
750000.000000,1992296.505859,-18925305.458984,0.145191,-77.535624
765625.000000,1855174.623047,-18561824.262695,0.142325,-77.837602
765625.000000,1826462.034180,-18543201.565430,0.142162,-77.919762
765625.000000,1828151.764648,-18580530.336914,0.142447,-77.925831
765625.000000,1828929.844727,-18559406.988281,0.142287,-77.917097
765625.000000,1830741.949219,-18552266.316406,0.142234,-77.831602
765625.000000,1868264.670898,-18537804.161133,0.142153,-77.712400
765625.000000,1844087.905273,-18544450.528320,0.142185,-77.788408
765625.000000,1850543.867188,-18531627.256836,0.142093,-77.764739
765625.000000,1858790.625977,-18563078.110352,0.142338,-77.749134
765625.000000,1825822.466797,-18550333.706055,0.142216,-77.846068
765625.000000,1857260.813477,-18567659.974609,0.142371,-77.755210
765625.000000,1845246.702148,-18581596.921875,0.142468,-77.796148
765625.000000,1845156.186523,-18573684.351562,0.142408,-77.794024
765625.000000,1851287.739258,-18539818.432617,0.142155,-77.764966
765625.000000,1837290.801758,-18559438.064453,0.142294,-77.734047
765625.000000,1858772.738281,-18547542.564453,0.142220,-77.664734
781250.000000,1681638.885742,-18198049.792969,0.139436,-78.108056
781250.000000,1694750.075195,-18223277.669922,0.139637,-78.074451
781250.000000,1703247.009766,-18214787.355469,0.139578,-78.045490
781250.000000,1684301.710938,-18206565.919922,0.139502,-78.102203
781250.000000,1710793.165039,-18225579.333008,0.139666,-78.025118
781250.000000,1707098.961914,-18203503.146484,0.139495,-78.030179
781250.000000,1725408.123047,-18224665.079102,0.139669,-77.979307
781250.000000,1679739.796875,-18216386.882812,0.139574,-78.037599
781250.000000,1688261.104492,-18209986.715820,0.139531,-78.009173
781250.000000,1674602.943359,-18208943.756836,0.139514,-78.051485
781250.000000,1678708.982422,-18212577.557617,0.139544,-78.039719
781250.000000,1696726.366211,-18210996.868164,0.139545,-77.983059
781250.000000,1719900.043945,-18192555.463867,0.139421,-77.905346
781250.000000,1687861.847656,-18216890.623047,0.139583,-78.012414
781250.000000,1711309.800781,-18225631.219727,0.139666,-77.941858
781250.000000,1691143.416016,-18192212.266602,0.139398,-77.995027
796875.000000,1566960.513672,-17884590.430664,0.136975,-78.298783
796875.000000,1554867.658203,-17893856.039062,0.137038,-78.256086
796875.000000,1553786.123047,-17914832.060547,0.137197,-78.265305
796875.000000,1546278.107422,-17878838.849609,0.136918,-78.279257
796875.000000,1555271.937500,-17903378.710938,0.137111,-78.257430
796875.000000,1565430.778320,-17884880.868164,0.136977,-78.220021
796875.000000,1527846.244141,-17891967.634766,0.137006,-78.341461
796875.000000,1558602.718750,-17880793.109375,0.136941,-78.240597
796875.000000,1572991.919922,-17876365.583984,0.136917,-78.193600
796875.000000,1564537.369141,-17870216.652344,0.136865,-78.218779
796875.000000,1563642.724609,-17870852.478516,0.136869,-78.221803
796875.000000,1559844.073242,-17873305.270508,0.136885,-78.148745
796875.000000,1578216.278320,-17883555.354492,0.136975,-78.093176
796875.000000,1560604.829102,-17910446.935547,0.137168,-78.156621
796875.000000,1568749.711914,-17901392.467773,0.137104,-78.128243
812500.000000,1419190.977539,-17575107.815430,0.134528,-78.519832
812500.000000,1413308.586914,-17567487.069336,0.134466,-78.536900
812500.000000,1445014.528320,-17585166.856445,0.134620,-78.438875
812500.000000,1416354.717773,-17559952.754883,0.134411,-78.525059
812500.000000,1420347.902344,-17576249.067383,0.134537,-78.516383
812500.000000,1422110.005859,-17576464.869141,0.134540,-78.510733
812500.000000,1401790.453125,-17585399.657227,0.134596,-78.490828
812500.000000,1429522.912109,-17568081.135742,0.134481,-78.396490
812500.000000,1427190.261719,-17574563.410156,0.134529,-78.405753
812500.000000,1406564.787109,-17569304.437500,0.134476,-78.471199
812500.000000,1407237.059570,-17591356.364258,0.134644,-78.474737
812500.000000,1421101.050781,-17569937.950195,0.134490,-78.424264
812500.000000,1418823.747070,-17563580.583984,0.134440,-78.429978
812500.000000,1410875.171875,-17566151.489258,0.134455,-78.456411
812500.000000,1419284.031250,-17583207.981445,0.134590,-78.433622
812500.000000,1429474.472656,-17566801.012695,0.134471,-78.396309
828125.000000,1261110.013672,-17274215.612305,0.132147,-78.782636
828125.000000,1286246.238281,-17272039.402344,0.132144,-78.699177
828125.000000,1273867.853516,-17277659.909180,0.132180,-78.741383
828125.000000,1262410.132812,-17262439.376953,0.132058,-78.775505
828125.000000,1263743.853516,-17272988.687500,0.132139,-78.773650
828125.000000,1282142.463867,-17277891.940430,0.132186,-78.714149
828125.000000,1256701.990234,-17280749.234375,0.132194,-78.798748
828125.000000,1277752.847656,-17285496.442383,0.132242,-78.730480
828125.000000,1259592.580078,-17283260.583984,0.132215,-78.789817
828125.000000,1271086.708008,-17269161.477539,0.132114,-78.748493
828125.000000,1290075.705078,-17284019.699219,0.132237,-78.689493
828125.000000,1270817.750977,-17290618.451172,0.132277,-78.661895
828125.000000,1271522.040039,-17269960.936523,0.132120,-78.654561
828125.000000,1255291.456055,-17266769.987305,0.132087,-78.707358
828125.000000,1274643.376953,-17277313.888672,0.132178,-78.646051
843750.000000,1164154.988281,-16972009.765625,0.129794,-78.941521
843750.000000,1160882.635742,-16977642.256836,0.129836,-78.953811
843750.000000,1140469.569336,-16977015.492188,0.129820,-79.022246
843750.000000,1136610.167969,-16972839.364258,0.129786,-79.034274
843750.000000,1162488.026367,-16985625.496094,0.129897,-78.950254
843750.000000,1166496.793945,-16993123.752930,0.129956,-78.938522
843750.000000,1146115.027344,-16984513.765625,0.129880,-79.004979
843750.000000,1171838.844727,-16963755.820312,0.129736,-78.818626
843750.000000,1145341.458984,-16987727.291016,0.129904,-78.913143
843750.000000,1143052.316406,-16990263.400391,0.129922,-78.921402
843750.000000,1129992.115234,-17000103.851562,0.129991,-78.967446
843750.000000,1139730.967773,-16980799.320312,0.129849,-78.930420
843750.000000,1130412.562500,-16964935.109375,0.129723,-78.958172
843750.000000,1134332.772461,-16977806.482422,0.129823,-78.947882
843750.000000,1143153.760742,-16979851.736328,0.129843,-78.918708
843750.000000,1162207.781250,-16990170.771484,0.129932,-78.857078
859375.000000,1022865.517578,-16667081.818359,0.127403,-79.258434
859375.000000,1012824.028320,-16673171.189453,0.127445,-79.294093
859375.000000,1031678.287109,-16681722.147461,0.127518,-79.133621
859375.000000,1013340.706055,-16675932.027344,0.127466,-79.195166
859375.000000,1028246.624023,-16673548.244141,0.127455,-79.143638
859375.000000,1012344.140625,-16671689.502930,0.127433,-79.197695
859375.000000,1004181.284180,-16672994.210938,0.127439,-79.225916
859375.000000,1024929.940430,-16682302.218750,0.127520,-79.156834
859375.000000,1021350.359375,-16687886.992188,0.127561,-79.170252
859375.000000,1021557.969727,-16675701.884766,0.127468,-79.166988
859375.000000,1027766.960938,-16691070.412109,0.127588,-79.148974
859375.000000,1014601.827148,-16673377.745117,0.127447,-79.190316
859375.000000,1019325.206055,-16676400.535156,0.127472,-79.174777
859375.000000,1027870.039062,-16665031.562500,0.127390,-79.042718
859375.000000,1031846.929688,-16687767.105469,0.127565,-79.033912
859375.000000,1011699.293945,-16671145.458008,0.127429,-79.099379
875000.000000,896809.588867,-16387621.761719,0.125219,-79.439786
