Barrido en f -> f_inicial:1000, f_final:500000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
424999.968750,10331413.824701,-30710891.737052,0.247216,-71.408714
425999.968750,10272947.388298,-30394226.420213,0.244784,-71.327360
426999.937500,10244560.088000,-30439797.020000,0.245044,-71.401368
427999.937500,10223065.915775,-30465371.882353,0.245177,-71.452236
428999.968750,10196513.806971,-30479155.930295,0.245212,-71.504931
429999.968750,10159535.495968,-30500354.204301,0.245277,-71.579419
431000.000000,10107239.485175,-30496601.933962,0.245124,-71.665790
431999.937500,10060945.973009,-30219736.252362,0.243008,-71.588153
432999.968750,10004627.531800,-30258460.829499,0.243153,-71.706214
433999.968750,9991726.251018,-30314635.899593,0.243529,-71.759859
435000.000000,9938690.991848,-30007355.759511,0.241176,-71.676805
435999.937500,9924875.501362,-30067907.813351,0.241581,-71.734988
436999.937500,9883173.476126,-29781968.871760,0.239410,-71.643641
437999.968750,9855661.870041,-29804995.465116,0.239511,-71.704537
438999.968750,9813996.866941,-29877563.229081,0.239937,-71.818121
440000.000000,9782909.068776,-29943356.049519,0.240341,-71.909189
440999.937500,9771680.161379,-29963037.608276,0.240457,-71.939706
441999.968750,9716404.212707,-29705087.139503,0.238455,-71.889426
442999.968750,9682742.002770,-29761746.686981,0.238786,-71.980247
444000.000000,9656823.445833,-29845395.295833,0.239332,-72.072537
444999.937500,9592401.826389,-29262675.229167,0.234953,-71.852804
445999.937500,9555209.676880,-29320222.735376,0.235282,-71.951776
446999.968750,9525479.858939,-29398876.724860,0.235782,-72.049371
447999.968750,9499962.270308,-29441340.194678,0.236031,-72.118573
448999.937500,9474297.786816,-29178860.629734,0.234065,-72.013649
449999.937500,9469737.291139,-29294497.662447,0.234894,-72.088185
450999.968750,9448494.270804,-29402466.320169,0.235628,-72.187300
451999.968750,9349779.637006,-29179940.742938,0.233781,-72.235734
453000.000000,9373489.929178,-29234140.951841,0.234230,-72.224459
453999.937500,9324304.772727,-29300926.196023,0.234602,-72.349732
454999.968750,9286824.535511,-28710685.197443,0.230226,-72.077686
455999.968750,9224424.327635,-28817459.109687,0.230856,-72.252342
457000.000000,9242352.441429,-28962835.375714,0.231954,-72.303690
457999.937500,9198025.779685,-28721145.816881,0.230095,-72.244324
458999.937500,9177189.218077,-28833425.223816,0.230862,-72.346745
459999.968750,9131016.932471,-28586271.794540,0.228959,-72.287628
460999.968750,9089576.541787,-28701543.906340,0.229701,-72.429509
462000.000000,9057021.008671,-28811714.433526,0.230428,-72.551493
462999.937500,9038390.225760,-28598417.536903,0.228833,-72.463251
463999.968750,8995715.140784,-28733019.210450,0.229715,-72.617881
464999.968750,8976904.639535,-28496624.296512,0.227951,-72.516855
466000.000000,8939951.120815,-28262628.556041,0.226164,-72.449086
466999.937500,8912457.029155,-28048029.927114,0.224540,-72.374117
467999.937500,8875624.438596,-28186559.846491,0.225463,-72.523522
468999.968750,8868748.313783,-28317134.184751,0.226398,-72.611914
469999.968750,8825187.712188,-28110089.756241,0.224791,-72.572413
470999.937500,8825965.475700,-28268536.413844,0.225946,-72.662803
471999.937500,8770519.362832,-28040349.359882,0.224158,-72.633394
472999.968750,8743693.554734,-28181242.017751,0.225124,-72.764784
473999.968750,8700266.176296,-27968630.266667,0.223476,-72.722674
475000.000000,8721282.206538,-28157272.796434,0.224898,-72.792584
475999.937500,8664181.425595,-27974430.711310,0.223437,-72.793459
476999.968750,8642672.532042,-27748329.886736,0.221741,-72.702087
477999.968750,8579650.082090,-27538238.782090,0.220067,-72.697509
479000.000000,8557050.594311,-27724281.782934,0.221372,-72.849399
479999.937500,8539953.487256,-27528149.868066,0.219904,-72.766886
480999.937500,8531124.491729,-27716238.153383,0.221255,-72.893659
481999.968750,8514612.823795,-27508448.521084,0.219703,-72.803429
482999.968750,8455463.684290,-27698950.702417,0.220960,-73.026665
484000.000000,8409028.246596,-27496512.652042,0.219379,-72.997388
484999.937500,8409564.375758,-27350778.736364,0.218317,-72.911019
485999.968750,8377994.386018,-27480996.668693,0.219197,-73.047525
486999.968750,8346611.165906,-27327033.823440,0.218004,-73.017689
488000.000000,8324418.021341,-27165546.036585,0.216776,-72.965362
488999.937500,8298104.439695,-26984167.523664,0.215394,-72.908570
489999.937500,8282631.581930,-27161674.346095,0.216654,-73.043689
490999.968750,8234925.743865,-26987395.677914,0.215276,-73.033125
491999.968750,8240620.185868,-26849383.509985,0.214282,-72.939840
492999.937500,8218574.266564,-27052060.429892,0.215712,-73.103068
493999.937500,8179420.888889,-26843374.362654,0.214102,-73.055698
494999.968750,8143171.168731,-27049513.281734,0.215527,-73.247904
495999.968750,8119476.572093,-26910207.252713,0.214457,-73.212295
497000.000000,8108780.043478,-26766446.627329,0.213384,-73.148198
497999.937500,8070056.238318,-26965684.992212,0.214754,-73.341229
498999.968750,8048336.620905,-26794911.332293,0.213458,-73.283570
499999.968750,8029429.514062,-26660604.084375,0.212435,-73.241326
