Barrido en frecuencia desde 100 hasta 100000 con incrementos 500
Metodo usado: LI de 64 ciclos
Formato: frecuencia,X,Y,R,phi 
69100,1977585.09619141,-13967165.9799805,861.466422087008,-81.4993159944873 
69600,1938459.58081055,-13822409.824585,852.379406997778,-81.5750353422263 
70100,1910558.54138184,-13716691.109375,845.749581851399,-81.6286043494474 
70600,1909912.8470459,-13717775.8369141,845.809753098597,-81.6318690050959 
71100,1850471.8704834,-13494565.892334,831.809997836457,-81.7500403219187 
71600,1844959.13598633,-13476719.6240234,830.684534681004,-81.7628331374066 
72100,1814022.72900391,-13358668.8132324,823.286162842583,-81.8250482170472 
72600,1802154.82800293,-13305344.8294678,819.961867466826,-81.8446125842562 
73100,1778254.75817871,-13219755.5671387,814.586761560188,-81.8969994375401 
73600,1761425.04907227,-13147986.7429199,810.106142030519,-81.927716006579 
74100,1726781.51452637,-13016162.1876221,801.846787404458,-82.0011683531881 
74600,1726234.13549805,-13016800.8659668,801.881056759356,-82.0039025892313 
75100,1691653.42529297,-12882087.817627,792.241825918404,-83.1497368561137 
75600,1668925.15783691,-12790819.4735107,786.543847210721,-83.197049169942 
76100,1644331.99365234,-12694459.7232666,780.523920375494,-83.2504004647652 
76600,1626990.56518555,-12627245.7243652,776.323778822659,-83.2889387919485 
77100,1618050.64868164,-12590819.4462891,774.051242415298,-83.3079480493489 
77600,1568145.22631836,-12388328.4084473,761.418359961083,-83.4166392857535 
78100,1568173.65661621,-12387752.0849609,761.383713996745,-83.4161777661466 
78600,1568275.43920898,-12385979.064209,761.277237981556,-83.414692477415 
79100,1515786.70471191,-12166874.0866699,747.622383234695,-83.5294170482252 
79600,1510182.57507324,-12145979.9768066,746.31589425757,-83.5433579696062 
80100,1495844.49230957,-12094442.9250488,743.089665663888,-83.5803571061242 
80600,1470286.92285156,-11986214.2078857,736.349298297123,-83.6376705149121 
81100,1454901.23828125,-11918157.8890381,732.116270564858,-83.6710040233768 
81600,1454347.92919922,-11916594.0388184,732.017527989169,-83.672720902864 
82100,1429683.4753418,-11813086.399292,725.570703381848,-83.7302288987817 
82600,1401211.2890625,-11700871.4676514,718.569827185293,-83.80210567085 
83100,1385125.36633301,-11622921.0698242,713.733934196702,-83.8349175398824 
83600,1385985.92138672,-11621616.3049316,713.66114591412,-83.8299785206519 
84100,1367129.62744141,-11547054.0501709,709.010729389005,-83.8787311427114 
84600,1346446.66235352,-11458458.5515137,703.497990308383,-83.9290027192369 
85100,1345853.68164063,-11461567.383667,705.572025048071,-82.4304104398256 
85600,1307539.2532959,-11292331.7266846,695.023313126381,-82.522728615283 
86100,1307295.05102539,-11291954.9278564,694.998711417551,-82.5237328661625 
86600,1307511.34545898,-11292250.5870361,695.018188935198,-82.5228213041052 
87100,1251109.79370117,-11041776.0952148,679.411280499704,-82.6631559852752 
87600,1251633.63061523,-11040661.9415283,679.347201503737,-82.6598251733451 
88100,1253203.17700195,-11047727.6341553,679.787257906208,-82.6558899811384 
88600,1231107.89562988,-10948166.6098633,673.586966527503,-82.7117064096355 
89100,1221147.05603027,-10898287.0926514,670.488444083138,-82.7343013046481 
89600,1201320.31018066,-10813277.1179199,665.188590651981,-82.7882138218636 
90100,1203001.98864746,-10813632.1625977,665.221525587188,-82.7796187124685 
90600,1181379.15490723,-10716774.5450439,659.190141607599,-82.8369110561331 
91100,1166548.70019531,-10649533.6555176,655.00460581462,-82.8763449236284 
91600,1155479.30908203,-10589802.2418213,651.300720782144,-82.9005457120025 
92100,1142635.95556641,-10537697.6450195,648.048826250268,-82.9390107370641 
92600,1143460.33972168,-10537271.2728271,648.028345501349,-82.9343318641502 
93100,1108361.70532227,-10377616.5916748,638.093473915047,-83.031337074635 
93600,1106659.31469727,-10375217.711792,637.936588850175,-83.0392334735667 
94100,1106414.55212402,-10375464.50354,637.950005553062,-83.0407136405468 
94600,1063194.30834961,-10195363.7462158,626.722269645797,-83.1741868204624 
95100,1064084.17614746,-10196445.5666504,624.450448221948,-85.1576277933409 
95600,1062736.51953125,-10183411.5814209,623.652300580472,-85.1575579512976 
96100,1045918.78515625,-10106817.4278564,618.905962972972,-85.2070491744976 
96600,1042571.78710938,-10107655.8682861,618.935811377377,-85.226308077916 
97100,1021205.38562012,-9976158.69726563,610.835084336208,-85.2706539860389 
97600,1019186.29101563,-9981417.07873535,611.141209315039,-85.2851820455579 
98100,1004405.38085938,-9889821.41601563,605.499502109596,-85.3163072036878 
98600,1000855.44763184,-9889861.87316895,605.480144201819,-85.3366876702825 
99100,996135.144775391,-9839786.66699219,602.416555051059,-85.3346858086825 
99600,981807.798095703,-9786486.60595703,599.09884057696,-85.3864502049054 
---------------------------------------------------------- 

