Datos provenientes de SR865 
F,X,Y,R,T,
+6.060000e+04,+1.944624e-02,-1.293335e-01,+1.307873e-01,-8.144921e+01,
+6.070000e+04,+1.939105e-02,-1.291481e-01,+1.305957e-01,-8.146105e+01,
+6.080000e+04,+1.933420e-02,-1.289548e-01,+1.303962e-01,-8.147315e+01,
+6.090000e+04,+1.927364e-02,-1.287348e-01,+1.301696e-01,-8.148515e+01,
+6.100000e+04,+1.921590e-02,-1.285375e-01,+1.299659e-01,-8.149744e+01,
+6.110000e+04,+1.916032e-02,-1.283469e-01,+1.297692e-01,-8.150928e+01,
+6.120000e+04,+1.910398e-02,-1.281511e-01,+1.295672e-01,-8.152113e+01,
+6.130000e+04,+1.904595e-02,-1.279416e-01,+1.293515e-01,-8.153288e+01,
+6.140000e+04,+1.898951e-02,-1.277475e-01,+1.291512e-01,-8.154496e+01,
+6.150000e+04,+1.893401e-02,-1.275492e-01,+1.289468e-01,-8.155639e+01,
+6.160000e+04,+1.887700e-02,-1.273405e-01,+1.287321e-01,-8.156786e+01,
+6.170000e+04,+1.881966e-02,-1.271410e-01,+1.285263e-01,-8.158011e+01,
+6.180000e+04,+1.876703e-02,-1.269594e-01,+1.283389e-01,-8.159147e+01,
+6.190000e+04,+1.871075e-02,-1.267544e-01,+1.281280e-01,-8.160297e+01,
+6.200000e+04,+1.865634e-02,-1.265680e-01,+1.279356e-01,-8.161488e+01,
+6.210000e+04,+1.859999e-02,-1.263571e-01,+1.277187e-01,-8.162609e+01,
+6.220000e+04,+1.854644e-02,-1.261689e-01,+1.275248e-01,-8.163758e+01,
+6.230000e+04,+1.849240e-02,-1.259756e-01,+1.273257e-01,-8.164899e+01,
+6.240000e+04,+1.843936e-02,-1.257924e-01,+1.271367e-01,-8.166064e+01,
+6.250000e+04,+1.838635e-02,-1.256036e-01,+1.269422e-01,-8.167196e+01,
+6.260000e+04,+1.833197e-02,-1.254027e-01,+1.267355e-01,-8.168313e+01,
+6.270000e+04,+1.827980e-02,-1.252207e-01,+1.265480e-01,-8.169458e+01,
+6.280000e+04,+1.822666e-02,-1.250281e-01,+1.263496e-01,-8.170582e+01,
+6.290000e+04,+1.817392e-02,-1.248344e-01,+1.261504e-01,-8.171683e+01,
+6.300000e+04,+1.812066e-02,-1.246428e-01,+1.259531e-01,-8.172824e+01,
+6.310000e+04,+1.807017e-02,-1.244639e-01,+1.257688e-01,-8.173928e+01,
+6.320000e+04,+1.801856e-02,-1.242759e-01,+1.255754e-01,-8.175027e+01,
+6.330000e+04,+1.796565e-02,-1.240826e-01,+1.253765e-01,-8.176151e+01,
+6.340000e+04,+1.791549e-02,-1.239028e-01,+1.251914e-01,-8.177245e+01,
+6.350000e+04,+1.786267e-02,-1.237079e-01,+1.249908e-01,-8.178362e+01,
+6.360000e+04,+1.781110e-02,-1.235174e-01,+1.247949e-01,-8.179456e+01,
+6.370000e+04,+1.776102e-02,-1.233362e-01,+1.246084e-01,-8.180546e+01,
+6.380000e+04,+1.771030e-02,-1.231520e-01,+1.244189e-01,-8.181648e+01,
+6.390000e+04,+1.766219e-02,-1.229795e-01,+1.242413e-01,-8.182712e+01,
+6.400000e+04,+1.761193e-02,-1.227989e-01,+1.240554e-01,-8.183823e+01,
+6.410000e+04,+1.756245e-02,-1.226191e-01,+1.238704e-01,-8.184908e+01,
+6.420000e+04,+1.751187e-02,-1.224285e-01,+1.236746e-01,-8.185976e+01,
+6.430000e+04,+1.746288e-02,-1.222487e-01,+1.234897e-01,-8.187045e+01,
+6.440000e+04,+1.741386e-02,-1.220685e-01,+1.233043e-01,-8.188116e+01,
+6.450000e+04,+1.736376e-02,-1.218815e-01,+1.231121e-01,-8.189195e+01,
+6.460000e+04,+1.731426e-02,-1.216984e-01,+1.229239e-01,-8.190276e+01,
+6.470000e+04,+1.726614e-02,-1.215169e-01,+1.227374e-01,-8.191306e+01,
+6.480000e+04,+1.721959e-02,-1.213517e-01,+1.225673e-01,-8.192374e+01,
+6.490000e+04,+1.717017e-02,-1.211648e-01,+1.223753e-01,-8.193436e+01,
+6.500000e+04,+1.712179e-02,-1.209758e-01,+1.221815e-01,-8.194439e+01,
+6.510000e+04,+1.707529e-02,-1.208141e-01,+1.220148e-01,-8.195536e+01,
+6.520000e+04,+1.702751e-02,-1.206354e-01,+1.218312e-01,-8.196585e+01,
+6.530000e+04,+1.697904e-02,-1.204478e-01,+1.216386e-01,-8.197610e+01,
+6.540000e+04,+1.693428e-02,-1.202880e-01,+1.214742e-01,-8.198650e+01,
+6.550000e+04,+1.688519e-02,-1.200984e-01,+1.212795e-01,-8.199697e+01,
+6.560000e+04,+1.683870e-02,-1.199244e-01,+1.211008e-01,-8.200729e+01,
+6.570000e+04,+1.679312e-02,-1.197538e-01,+1.209255e-01,-8.201744e+01,
+6.580000e+04,+1.674581e-02,-1.195704e-01,+1.207373e-01,-8.202759e+01,
+6.590000e+04,+1.669971e-02,-1.193982e-01,+1.205604e-01,-8.203793e+01,
+6.600000e+04,+1.665291e-02,-1.192175e-01,+1.203750e-01,-8.204808e+01,
+6.610000e+04,+1.660730e-02,-1.190500e-01,+1.202028e-01,-8.205856e+01,
+6.620000e+04,+1.656366e-02,-1.188877e-01,+1.200360e-01,-8.206849e+01,
+6.630000e+04,+1.651778e-02,-1.187153e-01,+1.198589e-01,-8.207885e+01,
+6.640000e+04,+1.647121e-02,-1.185324e-01,+1.196713e-01,-8.208886e+01,
+6.650000e+04,+1.642847e-02,-1.183766e-01,+1.195112e-01,-8.209888e+01,
+6.660000e+04,+1.638220e-02,-1.181946e-01,+1.193245e-01,-8.210887e+01,
+6.670000e+04,+1.633785e-02,-1.180289e-01,+1.191543e-01,-8.211905e+01,
+6.680000e+04,+1.629401e-02,-1.178584e-01,+1.189794e-01,-8.212870e+01,
+6.690000e+04,+1.625041e-02,-1.176948e-01,+1.188113e-01,-8.213873e+01,
+6.700000e+04,+1.620615e-02,-1.175240e-01,+1.186361e-01,-8.214862e+01,
+6.710000e+04,+1.616034e-02,-1.173404e-01,+1.184480e-01,-8.215845e+01,
+6.720000e+04,+1.611868e-02,-1.171873e-01,+1.182907e-01,-8.216831e+01,
+6.730000e+04,+1.607399e-02,-1.170119e-01,+1.181108e-01,-8.217819e+01,
+6.740000e+04,+1.602968e-02,-1.168397e-01,+1.179341e-01,-8.218813e+01,
+6.750000e+04,+1.598687e-02,-1.166744e-01,+1.177645e-01,-8.219784e+01,
+6.760000e+04,+1.594370e-02,-1.165046e-01,+1.175905e-01,-8.220746e+01,
+6.770000e+04,+1.590210e-02,-1.163507e-01,+1.174324e-01,-8.221738e+01,
+6.780000e+04,+1.585922e-02,-1.161821e-01,+1.172596e-01,-8.222698e+01,
+6.790000e+04,+1.581686e-02,-1.160178e-01,+1.170911e-01,-8.223665e+01,
+6.800000e+04,+1.577663e-02,-1.158706e-01,+1.169397e-01,-8.224644e+01,
+6.810000e+04,+1.573313e-02,-1.156948e-01,+1.167596e-01,-8.225594e+01,
+6.820000e+04,+1.569165e-02,-1.155343e-01,+1.165950e-01,-8.226551e+01,
+6.830000e+04,+1.564983e-02,-1.153616e-01,+1.164182e-01,-8.227448e+01,
+6.840000e+04,+1.560802e-02,-1.152018e-01,+1.162543e-01,-8.228430e+01,
+6.850000e+04,+1.556547e-02,-1.150316e-01,+1.160799e-01,-8.229384e+01,
+6.860000e+04,+1.552621e-02,-1.148855e-01,+1.159299e-01,-8.230338e+01,
+6.870000e+04,+1.548508e-02,-1.147234e-01,+1.157638e-01,-8.231281e+01,
+6.880000e+04,+1.544428e-02,-1.145599e-01,+1.155963e-01,-8.232201e+01,
+6.890000e+04,+1.540582e-02,-1.144121e-01,+1.154447e-01,-8.233113e+01,
+6.900000e+04,+1.536349e-02,-1.142448e-01,+1.152732e-01,-8.234088e+01,
+6.910000e+04,+1.532299e-02,-1.140817e-01,+1.151062e-01,-8.235004e+01,
+6.920000e+04,+1.528366e-02,-1.139328e-01,+1.149533e-01,-8.235960e+01,
+6.930000e+04,+1.524383e-02,-1.137770e-01,+1.147936e-01,-8.236896e+01,
+6.940000e+04,+1.520558e-02,-1.136297e-01,+1.146426e-01,-8.237813e+01,
+6.950000e+04,+1.516439e-02,-1.134640e-01,+1.144729e-01,-8.238757e+01,
+6.960000e+04,+1.512470e-02,-1.133046e-01,+1.143096e-01,-8.239669e+01,
+6.970000e+04,+1.508556e-02,-1.131469e-01,+1.141482e-01,-8.240569e+01,
+6.980000e+04,+1.504878e-02,-1.130031e-01,+1.140007e-01,-8.241447e+01,
+6.990000e+04,+1.500712e-02,-1.128350e-01,+1.138286e-01,-8.242409e+01,
+7.000000e+04,+1.496837e-02,-1.126813e-01,+1.136712e-01,-8.243324e+01,
+7.010000e+04,+1.492969e-02,-1.125242e-01,+1.135104e-01,-8.244214e+01,
+7.020000e+04,+1.489067e-02,-1.123662e-01,+1.133486e-01,-8.245119e+01,
+7.030000e+04,+1.485425e-02,-1.122203e-01,+1.131992e-01,-8.245976e+01,
+7.040000e+04,+1.481736e-02,-1.120620e-01,+1.130374e-01,-8.246777e+01,
+7.050000e+04,+1.477717e-02,-1.119184e-01,+1.128898e-01,-8.247844e+01,
+7.060000e+04,+1.474035e-02,-1.117648e-01,+1.127326e-01,-8.248677e+01,
+7.070000e+04,+1.470164e-02,-1.116041e-01,+1.125683e-01,-8.249561e+01,
+7.080000e+04,+1.466303e-02,-1.114490e-01,+1.124095e-01,-8.250481e+01,
+7.090000e+04,+1.462614e-02,-1.113032e-01,+1.122601e-01,-8.251376e+01,
+7.100000e+04,+1.458883e-02,-1.111539e-01,+1.121072e-01,-8.252273e+01,
+7.110000e+04,+1.455148e-02,-1.110052e-01,+1.119549e-01,-8.253178e+01,
+7.120000e+04,+1.451585e-02,-1.108620e-01,+1.118083e-01,-8.254034e+01,
+7.130000e+04,+1.447878e-02,-1.107086e-01,+1.116514e-01,-8.254898e+01,
+7.140000e+04,+1.444221e-02,-1.105574e-01,+1.114967e-01,-8.255754e+01,
+7.150000e+04,+1.440502e-02,-1.104086e-01,+1.113443e-01,-8.256660e+01,
+7.160000e+04,+1.436906e-02,-1.102583e-01,+1.111907e-01,-8.257495e+01,
+7.170000e+04,+1.433371e-02,-1.101047e-01,+1.110338e-01,-8.258279e+01,
+7.180000e+04,+1.429566e-02,-1.099603e-01,+1.108857e-01,-8.259267e+01,
+7.190000e+04,+1.426154e-02,-1.098193e-01,+1.107415e-01,-8.260076e+01,
+7.200000e+04,+1.422758e-02,-1.096847e-01,+1.106036e-01,-8.260923e+01,
+7.210000e+04,+1.419191e-02,-1.095416e-01,+1.104571e-01,-8.261803e+01,
+7.220000e+04,+1.415581e-02,-1.093919e-01,+1.103040e-01,-8.262663e+01,
+7.230000e+04,+1.412043e-02,-1.092442e-01,+1.101530e-01,-8.263503e+01,
+7.240000e+04,+1.408355e-02,-1.090922e-01,+1.099975e-01,-8.264392e+01,
+7.250000e+04,+1.404954e-02,-1.089557e-01,+1.098578e-01,-8.265240e+01,
+7.260000e+04,+1.401400e-02,-1.088028e-01,+1.097016e-01,-8.266061e+01,
+7.270000e+04,+1.397797e-02,-1.086512e-01,+1.095467e-01,-8.266917e+01,
+7.280000e+04,+1.394361e-02,-1.085095e-01,+1.094017e-01,-8.267754e+01,
+7.290000e+04,+1.390909e-02,-1.083647e-01,+1.092537e-01,-8.268582e+01,
+7.300000e+04,+1.387405e-02,-1.082176e-01,+1.091034e-01,-8.269424e+01,
+7.310000e+04,+1.384220e-02,-1.080811e-01,+1.089639e-01,-8.270171e+01,
+7.320000e+04,+1.380638e-02,-1.079376e-01,+1.088170e-01,-8.271083e+01,
+7.330000e+04,+1.377271e-02,-1.077983e-01,+1.086746e-01,-8.271912e+01,
+7.340000e+04,+1.373852e-02,-1.076562e-01,+1.085292e-01,-8.272751e+01,
+7.350000e+04,+1.370349e-02,-1.075049e-01,+1.083748e-01,-8.273576e+01,
+7.360000e+04,+1.367168e-02,-1.073757e-01,+1.082425e-01,-8.274382e+01,
+7.370000e+04,+1.363793e-02,-1.072369e-01,+1.081006e-01,-8.275227e+01,
+7.380000e+04,+1.360430e-02,-1.070948e-01,+1.079554e-01,-8.276047e+01,
+7.390000e+04,+1.357312e-02,-1.069706e-01,+1.078283e-01,-8.276859e+01,
+7.400000e+04,+1.353787e-02,-1.068105e-01,+1.076650e-01,-8.277647e+01,
+7.410000e+04,+1.350613e-02,-1.066840e-01,+1.075355e-01,-8.278477e+01,
+7.420000e+04,+1.347290e-02,-1.065440e-01,+1.073924e-01,-8.279298e+01,
+7.430000e+04,+1.344072e-02,-1.064064e-01,+1.072519e-01,-8.280081e+01,
+7.440000e+04,+1.340767e-02,-1.062671e-01,+1.071096e-01,-8.280901e+01,
+7.450000e+04,+1.337615e-02,-1.061362e-01,+1.069758e-01,-8.281699e+01,
+7.460000e+04,+1.334314e-02,-1.059937e-01,+1.068303e-01,-8.282500e+01,
+7.470000e+04,+1.330980e-02,-1.058514e-01,+1.066849e-01,-8.283321e+01,
+7.480000e+04,+1.327879e-02,-1.057214e-01,+1.065521e-01,-8.284103e+01,
+7.490000e+04,+1.324609e-02,-1.055765e-01,+1.064042e-01,-8.284879e+01,
+7.500000e+04,+1.321468e-02,-1.054445e-01,+1.062694e-01,-8.285673e+01,
+7.510000e+04,+1.318135e-02,-1.052985e-01,+1.061204e-01,-8.286478e+01,
+7.520000e+04,+1.314918e-02,-1.051545e-01,+1.059734e-01,-8.287237e+01,
+7.530000e+04,+1.311868e-02,-1.050333e-01,+1.058494e-01,-8.288061e+01,
+7.540000e+04,+1.308714e-02,-1.048999e-01,+1.057131e-01,-8.288861e+01,
+7.550000e+04,+1.305547e-02,-1.047613e-01,+1.055716e-01,-8.289635e+01,
+7.560000e+04,+1.302615e-02,-1.046390e-01,+1.054467e-01,-8.290395e+01,
+7.570000e+04,+1.299566e-02,-1.045104e-01,+1.053153e-01,-8.291177e+01,
+7.580000e+04,+1.296453e-02,-1.043785e-01,+1.051806e-01,-8.291972e+01,
+7.590000e+04,+1.293397e-02,-1.042461e-01,+1.050454e-01,-8.292736e+01,
+7.600000e+04,+1.290253e-02,-1.041105e-01,+1.049069e-01,-8.293529e+01,
+7.610000e+04,+1.287193e-02,-1.039802e-01,+1.047739e-01,-8.294314e+01,
+7.620000e+04,+1.284155e-02,-1.038408e-01,+1.046318e-01,-8.295027e+01,
+7.630000e+04,+1.281091e-02,-1.037112e-01,+1.044994e-01,-8.295821e+01,
+7.640000e+04,+1.278044e-02,-1.035793e-01,+1.043648e-01,-8.296594e+01,
+7.650000e+04,+1.275088e-02,-1.034566e-01,+1.042394e-01,-8.297380e+01,
+7.660000e+04,+1.271935e-02,-1.033126e-01,+1.040926e-01,-8.298133e+01,
+7.670000e+04,+1.269108e-02,-1.031900e-01,+1.039675e-01,-8.298855e+01,
+7.680000e+04,+1.266128e-02,-1.030624e-01,+1.038372e-01,-8.299626e+01,
+7.690000e+04,+1.263102e-02,-1.029312e-01,+1.037033e-01,-8.300401e+01,
+7.700000e+04,+1.260144e-02,-1.028001e-01,+1.035695e-01,-8.301143e+01,
+7.710000e+04,+1.257180e-02,-1.026668e-01,+1.034337e-01,-8.301875e+01,
+7.720000e+04,+1.254239e-02,-1.025377e-01,+1.033019e-01,-8.302622e+01,
+7.730000e+04,+1.251295e-02,-1.024110e-01,+1.031726e-01,-8.303392e+01,
+7.740000e+04,+1.248392e-02,-1.022854e-01,+1.030444e-01,-8.304147e+01,
+7.750000e+04,+1.245359e-02,-1.021443e-01,+1.029007e-01,-8.304871e+01,
+7.760000e+04,+1.242368e-02,-1.020114e-01,+1.027652e-01,-8.305630e+01,
+7.770000e+04,+1.239639e-02,-1.018907e-01,+1.026420e-01,-8.306327e+01,
+7.780000e+04,+1.236788e-02,-1.017640e-01,+1.025128e-01,-8.307054e+01,
+7.790000e+04,+1.233920e-02,-1.016373e-01,+1.023836e-01,-8.307792e+01,
+7.800000e+04,+1.231110e-02,-1.015178e-01,+1.022616e-01,-8.308548e+01,
+7.810000e+04,+1.228315e-02,-1.013925e-01,+1.021338e-01,-8.309258e+01,
+7.820000e+04,+1.225561e-02,-1.012712e-01,+1.020100e-01,-8.309974e+01,
+7.830000e+04,+1.222740e-02,-1.011488e-01,+1.018851e-01,-8.310722e+01,
+7.840000e+04,+1.219784e-02,-1.010139e-01,+1.017477e-01,-8.311463e+01,
+7.850000e+04,+1.217067e-02,-1.008945e-01,+1.016259e-01,-8.312177e+01,
+7.860000e+04,+1.214284e-02,-1.007706e-01,+1.014996e-01,-8.312899e+01,
+7.870000e+04,+1.211490e-02,-1.006467e-01,+1.013732e-01,-8.313628e+01,
+7.880000e+04,+1.208805e-02,-1.005278e-01,+1.012520e-01,-8.314333e+01,
+7.890000e+04,+1.206049e-02,-1.004054e-01,+1.011271e-01,-8.315056e+01,
+7.900000e+04,+1.203285e-02,-1.002821e-01,+1.010014e-01,-8.315778e+01,
+7.910000e+04,+1.200623e-02,-1.001598e-01,+1.008768e-01,-8.316452e+01,
+7.920000e+04,+1.197686e-02,-1.000360e-01,+1.007504e-01,-8.317273e+01,
+7.930000e+04,+1.195140e-02,-9.991889e-02,+1.006311e-01,-8.317920e+01,
+7.940000e+04,+1.192442e-02,-9.979304e-02,+1.005029e-01,-8.318594e+01,
+7.950000e+04,+1.189611e-02,-9.966245e-02,+1.003699e-01,-8.319315e+01,
+7.960000e+04,+1.186993e-02,-9.954465e-02,+1.002498e-01,-8.320003e+01,
+7.970000e+04,+1.184341e-02,-9.942764e-02,+1.001305e-01,-8.320717e+01,
+7.980000e+04,+1.181600e-02,-9.930224e-02,+1.000028e-01,-8.321426e+01,
+7.990000e+04,+1.178988e-02,-9.918546e-02,+9.988371e-02,-8.322123e+01,
+8.000000e+04,+1.176266e-02,-9.905963e-02,+9.975556e-02,-8.322822e+01,
